Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,0,parameters/conv2d.weights,0.004235447232165479,0.0038784942187486816,-0.20159957575820453,0.20159957575820453,-0.0035330825526948225,1.037082153958954,0.7308115586966974,-1.1879672647216777,0.0
1,1,parameters/conv2d_4.weights,0.004334297570511035,0.0032659339394765304,-0.20599939500682068,0.20599939500682068,-0.004704005201327493,1.0356645718209447,0.8723519179385144,-1.1479903081151204,0.0
2,2,parameters/conv2d_8.weights,0.004227635906994392,0.0029640483666939976,-0.20531735353031882,0.20531735353031882,-0.004000184124012182,0.9946059893833835,0.7325896706954311,-0.9626748988436374,0.0685113722620538
3,3,parameters/conv2d_1.weights,0.04319489451328735,0.2801614568263194,-2.3035987297589453,2.162926430137,-0.030467097989626355,0.9934786763397323,0.8762272947660535,-0.588439413340347,0.05352117232951498
4,4,parameters/conv2d_2.weights,0.0032056277643291646,0.001664188975611118,-0.20189872747455098,0.20189872747455098,-0.005666856994807214,0.973136633219871,1.0888828653017302,-0.38845893969782236,0.0
5,5,parameters/conv2d_5.weights,0.0045524288636609464,0.003311768561130787,-0.22341231411520993,0.22341231411520993,-0.014787613897174694,1.0509921005708116,0.8210904822454514,-0.5494190400550065,0.0
6,6,parameters/conv2d_6.weights,0.0036530951766579863,0.0022838312218224836,-0.19820137649881978,0.19820137649881978,-0.00814931457243016,1.0478352925362184,1.3185423508437426,-0.07031550732291385,0.0
7,7,parameters/conv2d_3.weights,0.0033797803937395702,0.0015414397123320997,-0.20671542682700514,0.20671542682700514,-0.005330942791695893,0.9308304713421253,1.2289601665281698,-0.20619559313091157,0.0754683632659297
8,8,parameters/conv2d_7.weights,0.003269557268423033,0.001540577451630864,-0.21429103165417726,0.21429103165417726,-0.006944044835371012,0.9891961471133903,1.3890985653113739,0.323821888830128,0.0
9,9,parameters/conv2d_9.weights,0.04226097692536575,0.3577807196349483,-2.5059186272988736,2.2752494797269986,-0.15034334468270438,1.0092025919442202,0.9395500671287921,-0.6901017313270648,0.0
10,10,parameters/conv2d_10.weights,0.003317126325308646,0.0017997440874647466,-0.22648063259170365,0.22648063259170365,-0.008643529394442968,0.9971409658550804,1.4666633250718097,-0.4534595362452063,0.0
11,11,parameters/conv2d_11.weights,0.04229061499176335,0.3848521243322796,-3.2453771219328584,2.6129755776181427,-0.10244218801910682,0.9768992365568625,1.108229193415934,0.6044488805221211,0.0
12,12,parameters/dense.weights,0.0023666047843229556,0.0014309487178030993,-0.1741652705101644,0.1741652705101644,-0.0006493947387110255,1.0543539642100705,1.452011185186969,0.6089689574153804,0.0
13,13,parameters/dense_1.weights,0.00474769826796379,0.0035261345445296416,-0.20163062815409152,0.20163062815409152,-0.0048984691801359555,0.9859694730410875,0.8584770075475893,-1.0102076010854506,0.0
14,14,parameters/dense_2.weights,0.02398728701034147,0.034183912310399536,-0.22750248054328615,0.22750248054328615,-0.1068989991969441,0.9325298942426131,1.3560727849410055,1.2508548622919224,0.0
