Unnamed: 0.1,Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,0,gradients/conv2d/kernel.gradient,0.005851854617928947,0.13086517547154666,0.06471125534011711,-1.4730364020803177,1.9007405756251314,0.2543840705313859,0.05130355315416198,0.5586185565177403,4.238364206961012
1,1,gradients/conv2d/bias.gradient,-0.04049183889911725,0.05206751438105815,0.03671407029547268,-0.8527824067862158,0.44416956539682745,0.19160916025981842,0.0636718742445922,-1.1748240276998982,5.719684090845203
2,2,gradients/conv2d_4/kernel.gradient,0.004360713410299041,0.06528273169679527,0.06116061881186218,-4.25334991508155,2.016494678983056,0.24730673021950342,0.0,-0.3748232335583496,23.604847703416183
3,3,gradients/conv2d_4/bias.gradient,0.016310838421386534,0.03800577723146413,0.007032606421199737,-0.16618129644305696,0.30675927278640497,0.08386063689955994,0.0,1.3552599651094748,2.4973929380846003
4,4,gradients/batch_normalization/gamma.gradient,-0.0267571932848979,0.05866040481323683,0.019067294955721827,-0.5066523983635249,0.34974726516749205,0.13808437621875225,0.0,-0.3970851924533648,2.9416666507134743
5,5,gradients/batch_normalization/beta.gradient,0.05819494248909491,0.06296225326914316,0.005247405894621567,-0.08165223808015587,0.23268632911558734,0.07243898049131815,0.0,0.6393147373288373,-0.07081125303581422
6,6,gradients/batch_normalization_4/gamma.gradient,0.02382483468952554,0.06273827012477332,0.03185538648274056,-0.31182704567135766,0.9681977096451189,0.17848077342599283,0.01359645202556188,2.5009793699736482,10.157616690200276
7,7,gradients/batch_normalization_4/beta.gradient,-0.0625811980902895,0.08964503859352527,0.006093283484325692,-0.23030263198996168,0.1569704152123367,0.07805948683104286,0.0,0.8023154243139712,0.28462233419107574
8,8,gradients/conv2d_8/kernel.gradient,0.00639454023981609,0.1139798002435259,0.0979670397930204,-3.2172905960359124,4.312022617353599,0.31299686866328297,0.0,0.3117145905363923,11.86709742789362
9,9,gradients/conv2d_8/bias.gradient,-0.00292264736293174,0.04433139718473408,0.017245616745542244,-0.41899891402232947,0.5655412788239527,0.13132256754093075,0.0,1.1792822549941218,5.5952015980424
10,10,gradients/batch_normalization_8/gamma.gradient,-0.03715644464982022,0.08537499227642152,0.057077896945513504,-0.7177087308053047,0.6222446625793071,0.23890980922832258,0.0,-0.2856147270067925,2.104153144991742
11,11,gradients/batch_normalization_8/beta.gradient,0.07521169356709724,0.08435636932936487,0.013639475964325175,-0.14995325665914305,0.312199564829068,0.11678816705610708,0.0,0.6440684337691062,-0.5175962814125473
12,12,gradients/conv2d_1/kernel.gradient,-0.000483066974848986,0.001126869528572346,0.0005390701807438849,-0.4374253815282066,0.4554030786829362,0.023217884932610167,0.0,-2.020901199151079,72.75347410045832
13,13,gradients/conv2d_1/bias.gradient,-0.002036849549295471,0.0012564401710674043,0.00018623672217461863,-0.07848249282617034,0.04001181691994302,0.013646857593405832,0.0,-3.3449741418845247,17.331951010960754
14,14,gradients/conv2d_2/kernel.gradient,0.0007305387863455921,0.006312860569666607,0.0005188128701400955,-0.48799874404704074,0.35410815671149937,0.02277746408492763,0.0,-2.0175341121922306,81.1819262565522
15,15,gradients/conv2d_2/bias.gradient,-0.001166087021585322,0.001503050232834866,0.00015340395059584722,-0.06658930279985635,0.057852889756460274,0.012385634848320512,0.0,-1.1805159853987335,10.494203882868378
16,16,gradients/conv2d_5/kernel.gradient,0.0013471588658136473,0.002661084036109789,0.001244912092662052,-0.6233123303988801,0.693579214222902,0.035283311815390545,0.0,0.13730317793359162,60.25802885855383
17,17,gradients/conv2d_5/bias.gradient,0.00044123118412016545,0.003114276244717402,0.00018672291847883352,-0.045483999509937714,0.06401205806741767,0.013664659471750483,0.06658378946540709,0.4145397923148792,4.133987575415912
18,18,gradients/conv2d_6/kernel.gradient,-0.0017230294221091697,0.009764305855569245,0.0008712040627118833,-0.8165188827188652,0.6371510648585176,0.029516166124887132,0.0,1.4567254067242763,61.39701470541722
19,19,gradients/conv2d_6/bias.gradient,0.002609328467785243,0.0015185118690655161,0.00017661755078201693,-0.05409716233956366,0.056521222665553664,0.013289753601256343,0.014105885890488402,0.8575383835909731,7.2963889107541915
20,20,gradients/batch_normalization_1/gamma.gradient,-0.0015857800750581485,0.007618928449114949,0.0003776918133560285,-0.05276888594190731,0.05381147748371905,0.019434294773828863,0.0,0.10154648284470857,1.986082254778425
21,21,gradients/batch_normalization_1/beta.gradient,-0.0005897999203285102,0.0012642874193214471,8.055154102445912e-06,-0.010002764924081841,0.007228903008668811,0.0028381603376915927,0.0,-0.14420694392006797,1.313722039468293
22,22,gradients/batch_normalization_2/gamma.gradient,-0.0026936959480442025,0.008122661809241384,0.000719543195617182,-0.1505993787824366,0.07100864456635789,0.026824302332347758,0.0,-1.9235645437629894,11.988529099635134
23,23,gradients/batch_normalization_2/beta.gradient,-0.00016811496252074737,0.0014944955030398229,9.892119499930836e-06,-0.009224534944395105,0.007828306170443677,0.0031451740015348622,0.005586391959442216,0.08050941333981834,0.7429934975797924
24,24,gradients/conv2d_3/kernel.gradient,-0.005444345403556288,0.015989526044395314,0.0012240509816523592,-0.8295682439412702,1.3066494267495508,0.03498643996825634,0.0842490180394768,0.1500739965855206,117.05797976872002
25,25,gradients/conv2d_3/bias.gradient,-0.0013291038416067319,0.0017296978439493415,0.0003116758322602012,-0.0701734896183134,0.12559839941959272,0.017654343155729748,0.039027303572916665,2.1480941446562194,20.175292632331058
