Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.weights,0.05428262098328144,3.5438421061964007,-7.4404124225378325,6.244605685412918,-0.06722868626028293,0.9838536940571969,0.4125446730351856,-1.5432533123696055,0.005147698402890821
1,parameters/conv2d_4.weights,0.028788405934086613,1.5554686311533392,-4.647071355841534,4.729611482981294,0.024284129538011803,0.9703372156559272,0.7136103827937496,-0.8412334072784002,0.0
2,parameters/conv2d_8.weights,0.03466454082667002,2.27021382433916,-5.4468987464020575,5.483371612886474,0.04488258187858648,1.000782160478442,0.8213195096574979,-0.6779225212177356,0.06353708970119623
3,parameters/conv2d_1.weights,0.021226523876280417,1.260185947919482,-5.756242775508793,4.4479763967673875,-0.1754419270913181,1.0127828454214556,1.471957721480369,0.5097567471602963,0.017256723502522563
4,parameters/conv2d_2.weights,0.02542037764222168,1.1755823994701533,-6.76051737820585,6.271566238505734,-0.19890464763231502,1.0214505810053205,1.6712628339175135,1.5700771928135064,0.012806259127987208
5,parameters/conv2d_5.weights,0.020990055916997867,0.7537509605084731,-3.764382832389718,4.629371013029935,-0.05037326432995418,1.0155303847804324,1.07623642995873,0.010329439016798614,0.09153523815768648
6,parameters/conv2d_6.weights,0.01599917655582387,0.5559939861577015,-4.157394919430581,4.869520469402356,-0.040451649106507205,0.969905746560186,1.5634407872161709,1.2511411911058163,0.0
7,parameters/conv2d_3.weights,0.022724461037569095,1.1636891357500352,-7.116371605945569,5.2980221114987955,-0.1858752946838341,0.9835397540926923,1.964721215339866,2.038206472076796,0.0
8,parameters/conv2d_7.weights,0.01611967474161255,0.6670580256462597,-4.4442028485155936,6.155998473938866,-0.05705995903759746,1.055369420245703,1.9244505867653523,2.5390640960617663,0.022533953359765893
9,parameters/conv2d_9.weights,0.023416226514057878,1.1043908384508028,-4.880128712410244,5.031535801268068,-0.16487458254459883,1.019588834249825,1.4862577817599292,0.3596858214232091,0.0
10,parameters/conv2d_10.weights,0.01846982729834334,0.763668743163753,-4.075019223375607,6.215877113118178,-0.09684865015653568,0.9683237664291411,1.7748389582532909,1.6885722801842635,0.0
11,parameters/conv2d_11.weights,0.018298914987650353,0.8195968438802406,-4.688118835696508,5.474317292770721,-0.07462823848436533,1.0157522421414351,2.0068407766950287,2.542505768899913,0.017810557196819544
12,parameters/dense.weights,0.036538161399015494,1.6537976360587419,-7.733229745246083,7.962435020111773,0.006936007110864229,0.9992843574357578,1.5168980962668803,-0.09439217983960035,0.0
13,parameters/dense_1.weights,0.06582383355713431,5.417269850864498,-10.658067386541214,8.927699444514852,0.012662576832102099,1.023116851263938,0.7507566510903543,-1.5328806718708443,0.07200341599718223
14,parameters/dense_2.weights,0.1140376295730019,13.35964393864923,-8.327958788734497,5.231474524461768,-0.9477530497336337,1.0578446008322533,1.180314399611395,0.7620704375637865,0.010020259755252937
