Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.weights,0.05040657168220339,4.082061836217042,-6.909129944873526,5.798709760271288,-0.062428223466273365,1.0559251360133384,0.4027929109033309,-1.3310355536078011,0.0
1,parameters/conv2d_4.weights,0.029850752318292432,1.5072761798266674,-4.8185570387698595,4.904143052014587,0.02518025964217108,0.9551871639459627,0.8991487789978745,-0.9873308779290991,0.09982609196624798
2,parameters/conv2d_8.weights,0.03433929559968185,2.000471207053651,-5.395792406121558,5.431923060493662,0.04446146435668109,0.9394470903969067,0.9243006764443806,-0.9552714626897068,0.0
3,parameters/conv2d_1.weights,0.022018275712630358,1.1836204623706326,-5.970951307840738,4.613886439349399,-0.18198593159987278,0.9815337844807442,1.430524107286935,0.8766826189534764,0.047584027338564906
4,parameters/conv2d_2.weights,0.02163540467839282,0.9952151541234997,-5.753908591422777,5.337759943898246,-0.16928869446811878,0.9398300183108329,1.8171068863720035,1.3803840844626811,0.07846558645203161
5,parameters/conv2d_5.weights,0.020798645485843786,0.7890664379473845,-3.730055046707487,4.587155313125168,-0.04991390546582524,1.0390483775725918,1.1554387201806755,0.1462578043059664,0.0
6,parameters/conv2d_6.weights,0.01592267462980238,0.5777164764765521,-4.137515851438633,4.846236290156597,-0.040258224835164516,0.9886711521454059,1.736307392395922,1.621018302023364,0.088972258818745
7,parameters/conv2d_3.weights,0.022929017798959145,1.1748422869002433,-7.180430415796052,5.345712846302555,-0.18754847180517867,0.9882417868312113,1.8495991273190586,2.1521508483551934,0.06706398331481558
8,parameters/conv2d_7.weights,0.013879591445085049,0.6709990139901885,-3.8266106993613587,5.3005252974658426,-0.04913057688879369,1.0584823979426008,1.7749764949082854,2.512017990592202,0.0
9,parameters/conv2d_9.weights,0.026221866628048478,0.9503413456239147,-5.464846530576017,5.6343946210075595,-0.18462920621493584,0.9458090934216855,1.2494622445356436,0.4653130842012748,0.0
10,parameters/conv2d_10.weights,0.019143341210990504,0.8064064985918231,-4.223617371962209,6.442542996202298,-0.10038029732615353,0.9950504330781487,1.7824781805525702,1.9146864811448856,0.0
11,parameters/conv2d_11.weights,0.020361793501032847,0.8300597585026536,-5.216621187932632,6.09144959412937,-0.08304125039052912,1.0222151913621094,2.013208635952484,2.2073064985049986,0.0
12,parameters/dense.weights,0.03507590802293053,1.6487631474510138,-7.423746704226636,7.643779208100135,0.006658428835820435,0.9977621880371554,1.3309394500281908,0.17516653852571817,0.06265245474629995
13,parameters/dense_1.weights,0.06174547715372132,4.6034506584368,-9.997707832487313,8.374551166305258,0.011878020562493654,0.943141270205638,0.5111928012963058,-1.6219629332120502,0.02517764069818287
14,parameters/dense_2.weights,0.11212459172511066,11.452036048715321,-8.188253145797322,5.143713942248267,-0.9318540218304437,0.979412821932595,1.3159781780541047,0.5189021747486158,0.05751822187060576
