Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,std
0,0,parameters/conv2d.bias,0.058199949921888046,0.008677293608995593,-0.2639311094864694,0.14346854320171884,-0.035011301843805374,0.1071047033774058,0.25799197190513806,1.0273165317200919,0.02182650846636798,0.0931519919754573
1,1,parameters/conv2d_4.bias,0.049741480211641306,0.012033794702293413,-0.37575831531297216,0.07074300205902992,-0.0780198952803077,0.12760853950771,0.5031749319531772,1.1002709376299293,0.0,0.10969865405871439
2,2,parameters/conv2d_8.bias,0.05417785090199199,0.01064466056605616,-0.4245441490622457,0.03296716157246138,-0.09978374073774054,0.1302956605332593,0.1612245812174831,0.48419432413535624,0.0,0.10317296431748106
3,3,parameters/conv2d_1.bias,0.03540865829910595,0.0027766833985904205,-0.21900388065718335,0.10809795716486449,0.0003360718306993037,0.0659617465336979,0.12177526014365203,0.06845889157390922,0.01159571692129624,0.05269424445411939
4,4,parameters/conv2d_2.bias,0.03716607224013469,0.002996909939012618,-0.15126109474727825,0.12519992008480352,-0.014259302232542011,0.0696706335057795,0.06454674472158722,-0.056037350394194385,0.0,0.05474404021455389
5,5,parameters/conv2d_5.bias,0.052703273575205156,0.004780256870489809,-0.20171437141851709,0.10013164870533126,-0.035315764119405964,0.0787271482502795,0.2497630564181309,-0.1991111288221953,0.0,0.06913940172209972
6,6,parameters/conv2d_6.bias,0.04483929165837451,0.0031364989668707954,-0.1935281131137983,0.11294426697139429,-0.025479091584326766,0.0702301725486561,0.13786395179160651,-0.26970206519050116,0.08767164446899145,0.056004454884150706
7,7,parameters/conv2d_3.bias,0.03759668954220191,0.0034749451202156635,-0.1981343890179389,0.15546222725715514,-0.0182491260660207,0.0683925964345908,0.4376666171915084,0.7269160986367551,0.0,0.05894866512666555
8,8,parameters/conv2d_7.bias,0.03624234967963189,0.0026215579294566176,-0.2136800905376595,0.10570784558223092,-0.02762394502824151,0.0667153770324049,0.11638369775228208,0.4508376016266229,0.0,0.05120115164189798
9,9,parameters/conv2d_9.bias,0.05193528023839646,0.004815810244636512,-0.23648936383544797,0.08798835924374,-0.04218901390780774,0.0862923331846943,-0.03064078093283426,-0.22831679750502112,0.06516152321697509,0.06939603911345746
10,10,parameters/conv2d_10.bias,0.04248871339794461,0.003970292137293205,-0.22244045665338835,0.09247534841658138,-0.03324103896243428,0.0737739008552545,0.20354370451313963,0.056789048998491146,0.0,0.06301025422336674
11,11,parameters/conv2d_11.bias,0.04519138049110837,0.0030721641940419475,-0.20243487714774158,0.11390478228392557,-0.024933178995981044,0.0707575492688124,0.26967136389753427,-0.15978331353295058,0.05683463604140285,0.0554271070329491
12,12,parameters/dense.bias,0.026272318799657655,0.0017919937381662779,-0.20578088282957835,0.09182542238312434,0.0012523276975177889,0.0497045820542529,0.148903138048294,0.5992820141184132,0.0,0.04233194701600994
13,13,parameters/dense_1.bias,0.07158614675459757,0.009772815862246499,-0.21432586341386034,0.19442878025442586,0.01431721052110523,0.120109769727107,0.2981147068006509,0.17231088824364305,0.07091893606858375,0.09885755338994873
14,14,parameters/dense_2.bias,0.4420417292032917,0.0,-0.4420417292032917,-0.4420417292032917,-0.4420417292032917,0.0,1.982008898473364,24.050326065157513,0.0,0.0
