Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.weights,0.5533406935617938,0.5992796791882505,-2.4475877077873402,2.4475877077873402,-0.009836997322428494,0.95103729395741,0.541452575340701,-1.4855185048010937,0.0
1,parameters/conv2d_4.weights,0.4451750875882204,0.528982080595874,-2.3331352366437446,2.3331352366437446,-0.012608068643747064,1.0536049620500212,0.635579654289287,-0.9400519960373073,0.0
2,parameters/conv2d_8.weights,0.3924343780763254,0.41549066887580927,-2.3300048035784338,2.3300048035784338,-0.022627403521292052,1.0278459618297906,1.0428376690521286,-0.891026857944073,0.0
3,parameters/conv2d_1.weights,0.3810310635096277,0.39753167237458525,-2.2526484742536894,2.2526484742536894,-0.05745255553998239,1.0589943792338672,1.059813527923044,-0.3904351975686636,0.0
4,parameters/conv2d_2.weights,0.013212811126131575,0.0003995558872208283,-0.11735034184060125,0.14798767877032215,-0.0022316518882049747,0.9839426771774654,1.7991978576219847,1.1220945755558471,0.08848271379928004
5,parameters/conv2d_5.weights,0.33303903158042747,0.26767428410674243,-2.458499623012124,2.458499623012124,-0.07164050422774006,0.9233695354878156,0.9230015342818437,-0.25672536668312385,0.0
6,parameters/conv2d_6.weights,0.3097685102400275,0.27281010383166654,-2.7382365172676875,2.7382365172676875,-0.05201444625792174,1.065869378821484,1.2733246383205947,0.5111817986122797,0.05690500606200191
7,parameters/conv2d_3.weights,0.251373530536359,0.1957983177793355,-2.340878191260969,2.340878191260969,-0.05539010223543004,1.0064283930934501,1.92308470767025,2.406760494351785,0.0
8,parameters/conv2d_7.weights,0.2502165251175097,0.19477621175343943,-2.313239092428423,2.313239092428423,-0.04160164305566464,1.0474559510189465,1.7768760998969553,1.5521705451446037,0.06835425418989065
9,parameters/conv2d_9.weights,0.017014453767456895,0.0006799559113556904,-0.1395117028449859,0.10165476047373623,-0.003739388041986238,1.0350680701421184,1.3408437573119047,0.27134666434834936,0.0
10,parameters/conv2d_10.weights,0.2737118970053927,0.20427545049867815,-2.4702036487277734,2.4702036487277734,-0.08918108474927104,0.9788168547225494,1.599443032950478,0.9897026144287608,0.0
11,parameters/conv2d_11.weights,0.27367615868880535,0.22937314073816112,-2.6279628782678817,2.6279628782678817,-0.09395862632680925,1.0413500461251264,1.7728128527000306,2.3996279118832993,0.024985286271141674
12,parameters/dense.weights,0.3623789786612679,0.2408776557305374,-2.3818393373820403,2.3818393373820403,-0.0077797231817070085,0.9597506384038849,0.9142854758195218,-0.9228983124044645,0.07310022943987242
13,parameters/dense_1.weights,0.5455600168871584,0.5894222258817025,-2.2554704124036915,2.2554704124036915,-0.0011734926558260128,0.986100132299586,0.32136799127596755,-2.0595706677128303,0.004740607612452341
14,parameters/dense_2.weights,1.391860058464634,1.9388517120245783,-2.597372715242812,2.597372715242812,0.1839172065096599,0.9390457941419956,0.9019300347273229,0.44184810617105963,0.0
