layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
fc2.bias,0.594475742364264,0.0035543716133041793,0.5746471634694532,0.6219750661057071,0.5936824027254229,1.0240114930245539,3.0520522077511303,6.934279426711712,0.10427747648123532
fc1.bias,0.09904306009885794,0.00625409417747583,-0.5285592479224198,0.2914262177464427,-0.10350023785030149,0.9869332587866759,1.3907667764797378,0.47684768075412887,0.0
convs_code_file.2.bias,0.4944682392241097,0.002186480036499546,0.4843876729007407,0.5079709781990249,0.49449035128609203,1.035912067750179,1.1511264265071561,-0.14245042007193187,0.007903097407349008
convs_code_file.1.bias,0.6302129846685064,0.0032720214318164823,0.6038770083591023,0.6440046440979862,0.629340040801774,1.0626776952305717,2.4708666544903606,4.920750759087677,0.0
convs_code_file.0.bias,0.5906600566651397,0.0028351780861535785,0.5648510384121008,0.6193383697320393,0.5915606764932468,1.0004472688905417,7.403961893609303,52.68122110682777,0.0
convs_code_line.2.bias,0.5329154325865244,0.002140935993499979,0.5185774903323279,0.5535718781994293,0.5318310369489541,1.0635842960028095,3.352921625396458,8.904142156860376,0.0
convs_code_line.1.bias,0.6019400198297071,0.0034638744781866765,0.5817509968321878,0.6153250576442586,0.601540577958288,1.0511768530927283,5.829265496187085,31.38026111976017,0.0
convs_code_line.0.bias,0.44662140853544674,0.002090258825661421,0.42475984682068396,0.4677471301433572,0.44663060825011436,1.0005718372411747,1.3227752608306629,0.3751015419332027,0.028557748850513594
convs_msg.2.bias,0.43243168517675507,0.0026168259476291923,0.4199957251096211,0.4442367742530267,0.43326928990586616,1.013082074329955,1.2636892661602281,-0.14890760483486273,0.038371430297932725
convs_msg.1.bias,0.5215631003897989,0.0034761276244849536,0.5016402053102798,0.5337612777924815,0.52185287786205,1.0555351644641753,1.1235869478883838,-0.1197337575531392,0.07793353609456588
convs_msg.0.bias,0.5025896086625513,0.0019025574862457238,0.4894614774047613,0.5206716385030684,0.5022607560020214,0.9614179715488352,4.2779930462681275,17.131900609504495,0.10517252194723765
