layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
fc2.bias,0.5642596436231562,0.0030892838648408105,0.5454389145951855,0.5903612277727691,0.5635066279658576,0.05558132658403193,2.976464451220918,6.948638971157517,0.05220240975125521
fc1.bias,0.10702524919838523,0.00651171364534613,-0.5711574861332496,0.3149131655072474,-0.11184164480544351,0.08069518972867079,1.4687874945793609,0.061713271534133696,0.08387468537662764
convs_code_file.2.bias,0.516161754459223,0.00206361258158937,0.5056389293581057,0.5302568911867779,0.5161848366307399,0.04542700278016849,1.2668506740476662,0.21614161406659146,0.0
convs_code_file.1.bias,0.5230730366932578,0.0032014160184510834,0.5012143326716519,0.5345200321603726,0.5223484984651623,0.056581057063748115,2.397324908191926,5.110904222463679,0.016743052587466
convs_code_file.0.bias,0.5627451638306744,0.0027576381369518285,0.5381558928257634,0.5900681253262223,0.5636032199104757,0.052513218687792455,7.412850845935096,52.30387834074792,0.0
convs_code_line.2.bias,0.4679705934352906,0.0018216046170056168,0.4553799741079965,0.4861096986678371,0.46701834991032953,0.04268026027340527,3.289478262513006,8.727538263497175,0.0
convs_code_line.1.bias,0.5378131379812727,0.0035510020856769193,0.5197749257784294,0.5497722185406257,0.537456250119971,0.05959028516190351,5.794281451290124,31.496090375064288,0.028154816440979794
convs_code_line.0.bias,0.5024260071724058,0.0022973799780520087,0.47783287985475364,0.5261913523915343,0.5024363563760473,0.0479309918325509,1.4494929000884829,0.3451921411184165,0.0
convs_msg.2.bias,0.5286018910209834,0.0024233127072574648,0.5134002482332642,0.5430323609039608,0.5296257740039226,0.04922715416573972,1.3941037187767373,-0.049539438321906146,0.0
convs_msg.1.bias,0.555767490644082,0.0032762618502476305,0.5345380413282956,0.56876563111923,0.5560762718797135,0.05723863948634434,0.8224959504757157,-0.5642997141434656,0.08000013905731472
convs_msg.0.bias,0.5126294618001037,0.002225884734415412,0.49923907977642634,0.531072702698109,0.5122940398982708,0.047179282894247596,4.323181488961221,17.320427399619934,0.0
