layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
parameters/classifier.dense.bias,6.650948275977648e-06,2.107442296843402e-10,4.454239675461564e-06,5.554950486176369e-05,4.05890404770788e-05,1.6539494455673036e-05,,,0.0
parameters/classifier.out_proj.bias,2.8896538502894842e-08,5.895073175883344e-16,8.99068779885687e-09,8.625765932802192e-08,1.6895219603586193e-08,2.7558267859292598e-08,-0.156440135745209,0.8745308733781394,0.0759562549721002
parameters/encoder.roberta.embeddings.LayerNorm.bias,2.4226744278192688e-05,1.2320785845729682e-10,1.9885975168433536e-06,4.512565908807757e-05,2.165923287397299e-05,8.873139076450929e-06,0.1485118328994173,3.1133692375279924,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.query.bias,0.2234729934066693,0.0056858305303755,0.0126580655382675,0.2427308310081699,0.2081235461128087,0.073102454103878,0.3226413334007066,7.711866926375751,0.0253076948926583
parameters/encoder.roberta.encoder.layer.0.attention.self.key.bias,1.9545210896946554e-05,2.4955349585642066e-10,4.2574685723521855e-06,6.536951641959713e-05,1.917928683928194e-05,1.5719142665021947e-05,0.2552713298916048,1.9515315670861837,0.0239062291104412
parameters/encoder.roberta.encoder.layer.0.attention.self.value.bias,0.0028626553804628,8.892644232718956e-07,0.0003185163899566,0.0039422923694149,0.0006900676310954,0.0008457670707876,-0.3171183606885284,8.955518457904878,0.0
parameters/encoder.roberta.encoder.layer.0.attention.output.dense.bias,0.1022182466290923,0.0004140806681261,0.04923756446311,0.1473466749152376,0.1030417146510488,0.0257550579218714,-0.5270766551943877,1.290038380012646,0.0059499678922092
parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.bias,2.471685882496052e-05,9.260153714872844e-11,2.4220728452266467e-06,3.3538425283365846e-05,2.6458566960893625e-05,1.0637826165099476e-05,-1.562306682504753,13.728468864778948,0.0
parameters/encoder.roberta.encoder.layer.0.intermediate.dense.bias,0.000593671652693,6.993692249163463e-08,0.0003391232205359,0.0013436173224156,0.0004430155222978,0.0002898882995523,-0.2806888062194862,1.271515454730983,0.0
parameters/encoder.roberta.encoder.layer.0.output.dense.bias,5.492893187152861e-05,6.739747514924863e-10,1.4849526156970077e-06,0.0001026352520858,1.0244445897920748e-05,2.237180168438182e-05,0.3407305863199268,8.618756421645607,0.0495953149208542
parameters/encoder.roberta.encoder.layer.0.output.LayerNorm.bias,8.821781265641102e-05,8.10247280033477e-10,3.5683440518412532e-06,8.821781265641102e-05,6.979823771341246e-05,2.5144970923860776e-05,0.6148613684779773,0.0226148637052116,0.0138941411071214
parameters/encoder.roberta.encoder.layer.1.attention.self.query.bias,0.0022381701814088,2.4196468504284216e-06,0.0010087764750423,0.0063793166309469,0.0040825384794749,0.0012222373136273,0.014179651553095,3.0909955834535645,0.0
parameters/encoder.roberta.encoder.layer.1.attention.self.key.bias,0.0011797598913799,2.0117131720588845e-06,0.0005628985075509,0.005356521679547,0.0015867174888155,0.0016803181844534,-0.0479087169751133,-0.2859458929817131,0.0259657546942472
parameters/encoder.roberta.encoder.layer.1.attention.self.value.bias,0.0004634983619579,1.4923300324060864e-06,0.0002419642791925,0.0045281026023419,0.0026777087410882,0.0014588051708396,0.1035611829254819,3.791546303933324,0.0750435397422315
parameters/encoder.roberta.encoder.layer.1.attention.output.dense.bias,1.5859783383966558e-08,6.991450399828516e-17,9.611512100824076e-09,3.9450803493934915e-08,2.9130271737800026e-08,7.186614677566784e-09,0.3064701622755571,0.6659935822973796,0.0
parameters/encoder.roberta.encoder.layer.1.attention.output.LayerNorm.bias,0.0040003535336436,1.4675878637973818e-06,0.000482451750538,0.0041179572042883,0.0017129276524082,0.0012751629521298,0.3320295260799187,7.69748783320406,0.0
parameters/encoder.roberta.encoder.layer.1.intermediate.dense.bias,1.1249047720362936e-05,6.314953125419953e-10,6.923771763783574e-06,0.0001086597252305,2.5671098517428372e-05,2.873364095856106e-05,75.79189370335752,51767.7245083477,0.0343295528020382
parameters/encoder.roberta.encoder.layer.1.output.dense.bias,0.1623405011280236,0.0458919062328723,0.0210148773003513,0.7228551496579629,0.1326725269023239,0.1993555244202552,-0.1654395946984727,-0.8942126009321935,0.1089290035935139
parameters/encoder.roberta.encoder.layer.1.output.LayerNorm.bias,0.0024306935803773,1.0467139994596896e-06,0.0006077277359041,0.0043666525809757,0.0042039106600091,0.0011768347797027,-0.0614954320382664,1.9645498875630896,0.0512492892402233
parameters/encoder.roberta.encoder.layer.2.attention.self.query.bias,0.0020879927032666,6.117980686235715e-07,0.0004725363032403,0.0038091588988062,0.0028147898324013,0.0009478159362423,0.0272555455131901,0.4256313943091923,0.0
parameters/encoder.roberta.encoder.layer.2.attention.self.key.bias,0.0013931285469509,6.19598153448124e-06,0.0005156350909148,0.0099668724512799,0.0057357888324351,0.0024651645728441,0.0515623923095322,3.204201470154161,0.0
parameters/encoder.roberta.encoder.layer.2.attention.self.value.bias,0.0053737853508761,4.781977994433387e-06,0.0002199106234722,0.0080235764900562,0.0064855761978341,0.002648276207702,1.2983087779461486,1.2876824533447435,0.0
parameters/encoder.roberta.encoder.layer.2.attention.output.dense.bias,4.4433321375571e-06,4.481919563761023e-11,3.525591358655873e-06,2.7151563275307248e-05,2.343016437610987e-05,5.7138047348621566e-06,0.1482212929220975,7.208897873528506,0.0
parameters/encoder.roberta.encoder.layer.2.attention.output.LayerNorm.bias,0.676759432809673,0.0561722162725952,0.0435724947612343,0.7982426634274684,0.1206524392604541,0.223670854287811,-5.232720747147926,2160.0112959074336,0.0
