Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.weights,0.6125067128163343,0.6483349639365429,-2.7092963135903405,2.7092963135903405,-0.010888819427250196,0.9891963233649187,0.6256288831275968,-1.5401434468424164,0.06658789493479622
1,parameters/conv2d_4.weights,0.4735617607487961,0.5291136961982869,-2.4819080436775693,2.4819080436775693,-0.013412024511347641,1.0537360271959866,0.5909834306214785,-1.2611753604185434,0.0
2,parameters/conv2d_8.weights,0.449211690367106,0.3792221361279583,-2.667109343247642,2.667109343247642,-0.02590113086993947,0.98196099366666,1.0790671812921946,-0.6202007348011277,0.05166203302813417
3,parameters/conv2d_1.weights,0.385954886398888,0.37142443956663695,-2.281758022480083,2.281758022480083,-0.058194978494711155,1.0236300472817115,1.1282953229973194,-0.10787525779405366,0.03336547932766156
4,parameters/conv2d_2.weights,0.013231384862064178,0.00037172381586983764,-0.11751530554439911,0.1481957105086494,-0.002234789003574999,0.9490546561096257,1.4320305673217404,1.4106524185154277,0.0
5,parameters/conv2d_5.weights,0.3569460658726439,0.30948695431826556,-2.6349817443894135,2.6349817443894135,-0.07678318069769204,0.992872290772808,0.9170945926859224,-0.06215621574522673,0.0
6,parameters/conv2d_6.weights,0.30708203067118367,0.23758403862269412,-2.7144890535484034,2.7144890535484034,-0.05156334893028067,0.994677720546327,1.3762975872845216,0.347954878065184,0.0
7,parameters/conv2d_3.weights,0.2778153681930982,0.1741708179478473,-2.5871138270315814,2.5871138270315814,-0.061216555354715735,0.9492182905481285,1.695159937130582,2.187572339957448,0.0
8,parameters/conv2d_7.weights,0.2930390124859959,0.18402545236056875,-2.709130817682315,2.709130817682315,-0.048721419950587264,1.0181382604711637,1.625464869691898,1.4427084315337066,0.010211121352711117
9,parameters/conv2d_9.weights,0.017584795992069246,0.0006204229838928704,-0.14418828053872632,0.1050623340005408,-0.0038647362267533844,0.9887180753103566,1.0867494092550496,-0.08860361974219368,0.012601775363826584
10,parameters/conv2d_10.weights,0.2550717989431213,0.23541794426413284,-2.3019799114703496,2.3019799114703496,-0.0831077493071021,1.0507832277370175,1.7497861281582687,1.2097069152948086,0.0
11,parameters/conv2d_11.weights,0.2470935408809472,0.2092039452485005,-2.372704498652619,2.372704498652619,-0.08483226959422663,0.994512841226151,1.8013172227524414,1.9561523966117245,0.0
12,parameters/dense.weights,0.4061354791676079,0.23093900556465888,-2.6694414343833617,2.6694414343833617,-0.008719108414805056,0.939742346560259,0.8931947430501305,-1.0494653406263994,0.030768522328984017
13,parameters/dense_1.weights,0.545609348181366,0.6525909939666849,-2.25567435930421,2.25567435930421,-0.0011735987668122713,1.0375960290621082,0.011153514364228984,-1.7938430372634633,0.018494140165927764
14,parameters/dense_2.weights,1.3910284676867775,2.1092689624485743,-2.595820870153562,2.595820870153562,0.18380732200518515,0.9794459070019655,0.903932808288262,0.22184704052361073,0.0
