Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,std
0,0,parameters/conv2d.bias,0.058835604272942016,0.007577113043863297,-0.26681374011327824,0.14503549306761981,-0.035393691972713526,0.1071047033774058,0.39027232848531057,1.063291762315663,0.039396883967994505,0.08704661420103228
1,1,parameters/conv2d_4.bias,0.048222311612424976,0.010303122243993481,-0.36428217445248573,0.06858242004809847,-0.0756370676177676,0.12760853950771,0.506548737613849,0.8231687202377749,0.0,0.10150429667749811
2,2,parameters/conv2d_8.bias,0.04665107059014232,0.010519843950361794,-0.3655633942062942,0.02838712418578007,-0.0859210591672554,0.1302956605332593,0.246139119445315,0.20350855556661357,0.0,0.10256629051672803
3,3,parameters/conv2d_1.bias,0.03309427140651302,0.002950854918700676,-0.20468931085511974,0.1010324396559802,0.00031410544515117305,0.0659617465336979,0.1334979099450271,0.4960642235218804,0.004215268624881463,0.05432177205044725
4,4,parameters/conv2d_2.bias,0.039774718712022414,0.002968995991287689,-0.1618779476284998,0.13398756726203626,-0.015260147256470392,0.0696706335057795,0.1973583818025175,0.05100169920787667,0.09671125431981041,0.05448849411837112
5,5,parameters/conv2d_5.bias,0.05504540112251169,0.004317895825350819,-0.21067853538667702,0.10458148790659692,-0.03688519270300639,0.0787271482502795,0.17874199841748634,-0.3658292728968151,0.0,0.06571069795209063
6,6,parameters/conv2d_6.bias,0.04045593524794133,0.0034271743739120912,-0.17460937769577414,0.10190316979210212,-0.02298833101926075,0.0702301725486561,0.04029946241869256,-0.3027496360220452,0.0,0.05854207353615154
7,7,parameters/conv2d_3.bias,0.03963449762925247,0.0031162924974313046,-0.20887362870047427,0.1638885591441665,-0.019238261469476867,0.0683925964345908,0.5083821145272442,0.7964434364619715,0.0,0.0558237628383414
8,8,parameters/conv2d_7.bias,0.03307523603314242,0.0027129389895626365,-0.1950072082133311,0.09647034406138898,-0.025209968725872056,0.0667153770324049,0.2890169695528558,0.4269256864229415,0.09887737615611458,0.052085880904163
9,9,parameters/conv2d_9.bias,0.048920485874775044,0.00514217982680947,-0.22276137781371438,0.08288071741924845,-0.039739981174140696,0.0862923331846943,0.22884118466653564,0.22565592380097466,0.0,0.07170899404404915
10,10,parameters/conv2d_10.bias,0.042358634354797774,0.003353284418832339,-0.22175945599592864,0.09219223547023171,-0.033139271641288486,0.0737739008552545,0.12562913973964623,-0.2795731268077649,0.0,0.05790755062021208
11,11,parameters/conv2d_11.bias,0.04022311576972331,0.003231341032272747,-0.1801795256275788,0.10138228119481592,-0.022192067034993605,0.0707575492688124,0.09978346492759006,-0.5256949637979181,0.08032853101748028,0.05684488571782687
12,12,parameters/dense.bias,0.029360019062475942,0.001927331333317766,-0.22996564135207878,0.10261736591075342,0.0013995097026634742,0.0497045820542529,0.37092159153720006,0.15304534256509822,0.0010987008664564257,0.04390138190669812
13,13,parameters/dense_1.bias,0.07872160912965293,0.009195735824325936,-0.23568913275748704,0.2138087763714017,0.01574430111922479,0.120109769727107,0.11806161158350542,0.046331948919273475,0.08552968068035827,0.09589439933763595
14,14,parameters/dense_2.bias,0.40033177216324833,0.0,-0.40033177216324833,-0.40033177216324833,-0.40033177216324833,0.0,2.004095563598799,24.243679403830182,0.0,0.0
