Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,std
0,0,parameters/conv2d.bias,0.04996228423599304,0.006314601825119239,-0.2265740972042438,0.12316189522479894,-0.030055775246199738,0.1071047033774058,0.17896117862322042,0.7792459175780433,0.0,0.07946446894757031
1,1,parameters/conv2d_4.bias,0.052080958629281734,0.011881266147599821,-0.3934312608140569,0.07407023972489767,-0.08168938521864944,0.12760853950771,0.3150876501308121,1.0405817573771772,0.0,0.109001220853713
2,2,parameters/conv2d_8.bias,0.056453056548770336,0.012033073430739047,-0.4423729338732288,0.034351621659363056,-0.10397417145072456,0.1302956605332593,0.5432381869175463,0.6265764168470672,0.0,0.10969536649621622
3,3,parameters/conv2d_1.bias,0.03282264722559362,0.0024673454286125336,-0.20300930510061818,0.10020320690657919,0.00031152739672660624,0.0659617465336979,0.3518568342408503,0.4146071338386563,0.08981282911781996,0.0496723809436656
4,4,parameters/conv2d_2.bias,0.03987369645801769,0.003828310596841765,-0.1622807742204016,0.13432098979344406,-0.015298121503125312,0.0696706335057795,0.17026070392502501,0.308078249277623,0.0,0.06187334318462158
5,5,parameters/conv2d_5.bias,0.06056243621582592,0.003364336091016214,-0.23179421170901734,0.11506337607755535,-0.04058208469427788,0.0787271482502795,-0.06493790951438848,-0.8466160637029654,0.08713187424297236,0.058002897263984325
6,6,parameters/conv2d_6.bias,0.048801185649137935,0.003453718726543774,-0.21062780046459398,0.12292375585392162,-0.027730363986378626,0.0702301725486561,0.14204772219407466,-0.20961190251195055,0.08584804423610072,0.058768347999105325
7,7,parameters/conv2d_3.bias,0.03578398427702845,0.002558379189320065,-0.18858144021957263,0.14796669503567325,-0.017369253733975094,0.0683925964345908,0.4033873128364061,0.5057342557093578,0.0,0.050580422984788584
8,8,parameters/conv2d_7.bias,0.033628457011322846,0.002970178241095602,-0.1982689257826908,0.09808392039546468,-0.025631634153881342,0.0667153770324049,0.5023854591421707,0.6137686698030169,0.0,0.05449934165745161
9,9,parameters/conv2d_9.bias,0.05975049535182869,0.004472239972775059,-0.27207625663604484,0.10122883762012108,-0.04853761196291821,0.0862923331846943,0.036349365322820945,0.36262195904357547,0.01692085980695649,0.06687480820738918
10,10,parameters/conv2d_10.bias,0.03466401743764129,0.0037109377649673595,-0.18147595565091795,0.07544514375009072,-0.027119389176300118,0.0737739008552545,0.2895738245397079,-0.489558515432267,0.0,0.06091746682986366
11,11,parameters/conv2d_11.bias,0.04471137661820922,0.003583472027809037,-0.20028469886186492,0.1126949335020595,-0.02466834923526779,0.0707575492688124,0.24649610722543158,-0.06094723223460685,0.0,0.05986210844774124
12,12,parameters/dense.bias,0.027654884895852758,0.001465709783388718,-0.21660998680075075,0.09665768392516075,0.0013182307428149082,0.0497045820542529,0.208306583015554,0.5354247168213069,0.021205396913171668,0.03828458937208014
13,13,parameters/dense_1.bias,0.08108875307391443,0.007601420312479665,-0.24277626054239118,0.22023796596512504,0.01621772928543031,0.120109769727107,0.08917559029925809,-0.11859042686817448,0.0,0.0871861245410058
14,14,parameters/dense_2.bias,0.3678788697778383,0.0,-0.3678788697778383,-0.3678788697778383,-0.3678788697778383,0.0,1.5780790831862952,24.23838197530493,0.0,0.0
