Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.weights,0.5867132787130979,0.509164820432359,-2.5952044114634023,2.5952044114634023,-0.010430277438269502,0.9288575844515861,0.7265274121189433,-1.1467784715732046,0.02237491788232858
1,parameters/conv2d_4.weights,0.4429058046191611,0.5850598013697296,-2.321242064261365,2.321242064261365,-0.012543798930001392,1.0466791688795927,0.9896129177458136,-1.227418028474375,0.057948429321382854
2,parameters/conv2d_8.weights,0.45379179044123463,0.36688387197293004,-2.6943028200931236,2.6943028200931236,-0.02616521520692646,0.9916414339960563,0.8715669797125977,-0.6794424794364953,0.0
3,parameters/conv2d_1.weights,0.4247862510559455,0.35304123875707705,-2.5113283193010387,2.5113283193010387,-0.0640500421582975,1.0118646511648945,1.0433246925275277,-0.568664646203872,0.0
4,parameters/conv2d_2.weights,0.012057120980710665,0.0005215102303545403,-0.10708601335423318,0.13504358228957236,-0.0020364551151194517,1.0509608966165178,1.5872114778874349,1.4672105129815007,0.0
5,parameters/conv2d_5.weights,0.3081079460908132,0.31629670851880287,-2.2744579388088186,2.2744579388088186,-0.06627754263448443,0.9584763471791327,1.198631234508863,-0.1401096463066667,0.0
6,parameters/conv2d_6.weights,0.2790072349705646,0.21165539247810639,-2.4663184737089705,2.4663184737089705,-0.0468491998031132,0.9616649049736473,1.4785945643297416,0.3381429488898222,0.0
7,parameters/conv2d_3.weights,0.2866793576351045,0.20730027819851887,-2.6696583953800728,2.6696583953800728,-0.0631697334811433,1.0545217566722922,1.6134912713764982,2.347435575004596,0.005307714127080101
8,parameters/conv2d_7.weights,0.2528029744488764,0.17094259456994854,-2.3371506854021207,2.3371506854021207,-0.042031672774183536,0.9368133427373325,1.3447462030609862,1.5947486119459922,0.033059458719047405
9,parameters/conv2d_9.weights,0.01850816071730817,0.0007849760804244938,-0.15175950127409119,0.11057908001289839,-0.004067670688190702,1.0649533646477938,1.558986342228902,-0.5059111380861908,0.0
10,parameters/conv2d_10.weights,0.27827159576323696,0.23273252399149158,-2.5113541600206917,2.5113541600206917,-0.09066673037082927,1.046485928913509,1.4438987424241845,1.205071582341999,0.09958596163354928
11,parameters/conv2d_11.weights,0.24351202272017683,0.2460293478135726,-2.3383131332540383,2.3383131332540383,-0.08360266111037928,1.0338000507199803,2.173352307249835,1.8457225323700754,0.0677845021285647
12,parameters/dense.weights,0.42111908603153536,0.2171021055035403,-2.7679254700087554,2.7679254700087554,-0.009040783568522582,0.9448317009618916,1.1004183724836967,-1.0124669249698421,0.03207646326939419
13,parameters/dense_1.weights,0.6254135111196294,0.7161049321854102,-2.5856030980723337,2.5856030980723337,-0.001345256506040859,1.0275980482890603,0.34013565906223564,-1.7181657067286291,0.0
14,parameters/dense_2.weights,1.1368212905588655,2.0285809510020174,-2.1214407183017423,2.1214407183017423,0.15021696670492213,0.9400752243134438,1.1736001507632123,0.3729327740315568,0.0
