Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,0,parameters/conv2d.weights,0.003780459531215632,0.0037042889971001525,-0.17994298969803846,0.17994298969803846,-0.0031535455121413205,0.9732713426240269,0.7284961007804533,-1.1866666260349272,0.02597770854738046
1,1,parameters/conv2d_4.weights,0.004121132777502201,0.004186159832534438,-0.19586815282000547,0.19586815282000547,-0.004472657842559277,1.0366703163131377,0.377598090015781,-1.213598897710555,0.0
2,2,parameters/conv2d_8.weights,0.00396076009292537,0.0033198415485001477,-0.1923563897502415,0.1923563897502415,-0.0037476665425535184,0.9885430852129384,1.229389784972975,-0.2770163504021263,0.0
3,3,parameters/conv2d_1.weights,0.048976187666955905,0.28225658487343147,-2.6119171019929195,2.452416933663829,-0.034544876787428375,0.9843486051919623,0.947749633699782,-0.6952995585825118,0.07564633892011734
4,4,parameters/conv2d_2.weights,0.0031876007446737776,0.0017668703920467096,-0.2007633391524603,0.2007633391524603,-0.005634989120574653,0.9925651848881878,1.0287659517029786,-0.10745992211220147,0.0
5,5,parameters/conv2d_5.weights,0.003917436279735081,0.0031052789951490686,-0.1922497925537473,0.1922497925537473,-0.012724973175071689,1.0655803321201291,0.8017500154955152,-0.7580320922127873,0.022381002468165545
6,6,parameters/conv2d_6.weights,0.0035426353393225255,0.0024738750647461502,-0.19220829645326967,0.19220829645326967,-0.007902901074140323,0.9867360980163052,1.1949335273958954,-0.08558739381257101,0.05850531843767515
7,7,parameters/conv2d_3.weights,0.0031093538233137657,0.0018766717708024968,-0.19017549303885856,0.19017549303885856,-0.004904397747833054,0.9524570769947595,1.297698889128198,0.03034909296527069,0.10119625977160399
8,8,parameters/conv2d_7.weights,0.003338457354812221,0.0017443788848731441,-0.21880683284107727,0.21880683284107727,-0.00709037819177607,1.0026225271903724,1.1069045926379804,0.7852115355302401,0.0
9,9,parameters/conv2d_9.weights,0.049225725028294566,0.49910144464054884,-2.9189022655237187,2.6502180831647246,-0.17512042275442188,1.0355668062514525,1.057299301640933,-0.564594583023163,0.05109903936507297
10,10,parameters/conv2d_10.weights,0.002889537883489862,0.0018919894920475205,-0.19728653767491813,0.19728653767491813,-0.007529350161235374,0.9661797505682777,1.052589736629997,0.23224824801854274,0.027369416557191224
11,11,parameters/conv2d_11.weights,0.042846187455184766,0.3848788443614917,-3.288011691392651,2.6473022782064413,-0.10378797262798847,1.0534789513279217,1.4550851778003355,0.7495440622373074,0.0
12,12,parameters/dense.weights,0.002540553071222401,0.0012505989298137548,-0.18696662654701213,0.18696662654701213,-0.0006971260299973916,1.0302391599999776,1.5390156220603846,0.6244778105221573,0.01592832666853134
13,13,parameters/dense_1.weights,0.004382814748332582,0.0033906924518762927,-0.1861343415086711,0.1861343415086711,-0.004521998188431528,0.9442978424858686,0.659982067222891,-0.8138194014297975,0.0
14,14,parameters/dense_2.weights,0.02491510558798443,0.03786302231254258,-0.23630218464558417,0.23630218464558417,-0.11103380932964474,0.979320750824802,1.09457746310475,0.8786899395480722,0.09247353907356425
