Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.weights,0.5769834106173902,0.7004471515188504,-2.5521663594521655,2.5521663594521655,-0.010257305004615701,1.0627153125380764,0.5358244901863345,-0.8648921953429172,0.0938554001863393
1,parameters/conv2d_4.weights,0.4798978962823972,0.517422180861234,-2.5151153400644453,2.5151153400644453,-0.013591473977346547,1.0395633722173914,0.85713306661234,-1.2277296132009394,0.02951591844196637
2,parameters/conv2d_8.weights,0.4090155109392878,0.4623093827890118,-2.4284521399429373,2.4284521399429373,-0.02358345631658873,1.0154517654632156,0.9427359580299212,-0.7123629130794221,0.0
3,parameters/conv2d_1.weights,0.45841886334891735,0.2872850448699819,-2.7101636900162,2.7101636900162,-0.0691212285017906,0.939008220989639,1.089510873944685,-0.256628870920782,0.0028156080667795765
4,parameters/conv2d_2.weights,0.013004599052553786,0.00046111972328824214,-0.11550109433555202,0.14565563745325666,-0.0021964847415083754,1.0551523310793325,1.791998097568885,1.1767317582405799,0.08090856107685493
5,parameters/conv2d_5.weights,0.3488506459442482,0.30999225812167297,-2.5752212209827774,2.5752212209827774,-0.07504176329429224,1.026981247920071,1.1956020820925943,-0.3949632919339601,0.0
6,parameters/conv2d_6.weights,0.2714883398611863,0.18257398244804512,-2.3998542835882524,2.3998542835882524,-0.045586672616980954,0.9279625902631539,1.5344681285262338,0.4599614105892984,0.0
7,parameters/conv2d_3.weights,0.27179125951069993,0.15907624757965663,-2.5310152210792247,2.5310152210792247,-0.05988914432984206,0.9571864321054471,2.1025217899506976,2.087056583077617,0.009626535270610201
8,parameters/conv2d_7.weights,0.25003657294915527,0.1804763465139189,-2.311575443752904,2.311575443752904,-0.04157172374529346,0.984406173842053,1.60656488519209,1.5088223135139114,0.0
9,parameters/conv2d_9.weights,0.017300030596064282,0.0005865268754493278,-0.1418533184029473,0.10336097123464007,-0.003802151301539419,1.0362438252046586,1.5421507522229618,-0.10069746567012641,0.0
10,parameters/conv2d_10.weights,0.23868858687799718,0.25471128473032745,-2.1541241892166942,2.1541241892166942,-0.07776975472363566,1.0675166279490498,1.3416552937428323,1.1754869493838438,0.0
11,parameters/conv2d_11.weights,0.29277007445232267,0.20376747124871888,-2.8113113367806832,2.8113113367806832,-0.10051395838399393,0.9661414963904884,1.5904627051731963,2.4868466498375947,0.0
12,parameters/dense.weights,0.32768044128224544,0.2554360321122466,-2.153773290106627,2.153773290106627,-0.007034798582007046,0.9360657710195815,1.0945035717364373,-1.062207328542926,0.0
13,parameters/dense_1.weights,0.6005757855011781,0.4786766568800634,-2.4829182357111583,2.4829182357111583,-0.0012918308742158274,0.9580102183728467,0.1712720336299453,-1.514607851415402,0.0
14,parameters/dense_2.weights,1.251260950127397,2.0634177242780143,-2.3349984301545197,2.3349984301545197,0.1653387617257364,0.9383037322979731,1.330331034490245,0.7560349525048534,0.0
