Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.weights,0.6182004129485282,0.5643459173469181,-2.7344812143531625,2.7344812143531625,-0.010990039007893228,0.932981370945738,0.6785439237041836,-1.345165859955188,0.06218156598623726
1,parameters/conv2d_4.weights,0.48556212279008315,0.5644604693807309,-2.5448012025977897,2.5448012025977897,-0.01375189390787213,1.0328619166419821,0.4854402948421886,-1.2308221392893093,0.0
2,parameters/conv2d_8.weights,0.47386247640998475,0.42813532242025415,-2.8134687171981083,2.8134687171981083,-0.0273224724089846,1.0625360891232773,0.9361184219778449,-0.6179828412763243,0.053735304848100886
3,parameters/conv2d_1.weights,0.3909895635812479,0.37140242296643816,-2.311522939200361,2.311522939200361,-0.058954116261015835,0.9999703615000419,1.2300149649527543,-0.2840264642827995,0.032751765935683866
4,parameters/conv2d_2.weights,0.012073446113164212,0.0003611614820543885,-0.10723100595692253,0.13522642895515785,-0.00203921243998524,0.9856903843313555,1.578068876569145,1.604431220787442,0.0
5,parameters/conv2d_5.weights,0.3776131689701116,0.2751527371385932,-2.7875466402599045,2.7875466402599045,-0.08122891091676908,0.9429002375522315,0.9720286984528914,-0.21342428273360292,0.0
6,parameters/conv2d_6.weights,0.3050826469740967,0.22419562522685854,-2.6968152575671693,2.6968152575671693,-0.05122762456701169,0.9714152938689589,1.3471574843638288,0.13617804696786281,0.0
7,parameters/conv2d_3.weights,0.2718658940870025,0.1494518197861223,-2.5317102443444344,2.5317102443444344,-0.05990559004233561,0.9263239825235575,1.7052104653530407,2.107233344819045,0.0
8,parameters/conv2d_7.weights,0.2756694523696226,0.1922301437069734,-2.548550114786651,2.548550114786651,-0.04583351220885866,1.0220491898856556,1.6248427869395319,1.2291390641443627,0.011173748227626377
9,parameters/conv2d_9.weights,0.01886084311213779,0.0005604237141500891,-0.1546513555844683,0.11268622049825949,-0.004145182217380513,0.9504172562253193,1.0440339869032196,-0.3215700825082418,0.011435922359678266
10,parameters/conv2d_10.weights,0.25007588398632113,0.22283466943593716,-2.2568926226457124,2.2568926226457124,-0.08147997528618049,0.9729076066920268,1.8333334319728973,1.1494733185455848,0.0
11,parameters/conv2d_11.weights,0.22862550428567693,0.20848581696509383,-2.1953660164136535,2.1953660164136535,-0.07849181466472742,0.9982821891406811,1.8760323607721112,2.19416148371,0.0
12,parameters/dense.weights,0.3667791354592373,0.26461753642056707,-2.4107606246784785,2.4107606246784785,-0.007874187827450954,1.070435898301693,0.824016005602701,-0.9839124243208068,0.028780518914244213
13,parameters/dense_1.weights,0.5321578762156761,0.5597664016284918,-2.2000628847042183,2.2000628847042183,-0.0011446648217407626,0.926153294205985,-0.06736891294666825,-2.012841477186304,0.018600865272420698
14,parameters/dense_2.weights,1.332352944524481,1.9893976229554566,-2.4863255211150515,2.4863255211150515,0.17605407249933572,0.97116901148028,1.0221117860353464,0.16335293335403916,0.0
