layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
parameters/classifier.dense.bias,3.378490389258154e-07,1.060868408863182e-14,9.447039566685248e-08,4.196015030179342e-07,9.447039566685248e-08,0.016298424060419,0.675096474393403,0.1048275354491064,0.0450454986665265
parameters/classifier.out_proj.bias,3.2790735246083616e-08,1.782833276354647e-16,8.658072127075412e-09,6.807952130332637e-08,6.807952130332637e-08,0.1004599668948213,0.8829158280201728,0.9534371299947558,0.000517339909555
parameters/encoder.roberta.embeddings.LayerNorm.bias,7.86881426919201e-05,6.391394352715147e-10,1.0082041295793051e-05,9.435001314157605e-05,9.435001314157605e-05,0.1381059049359026,0.0340151207281371,-0.5796764314035567,0.0799579718744648
parameters/encoder.roberta.encoder.layer.0.attention.self.query.bias,5.9900357041308e-08,5.183634916202484e-16,1.0469699915772418e-08,7.827470419271797e-08,1.0469699915772418e-08,0.0805743719684103,1.7898492299198607,4.130349242006152,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.key.bias,5.839942065127219e-09,4.0576777932669646e-18,1.068379871671607e-09,8.172435899219411e-09,8.172435899219411e-09,0.1228877108622539,0.3652726562932788,-0.4457173514747988,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.value.bias,5.71784342687042e-07,5.0653369083029664e-14,1.1895741670972705e-07,8.328959147026369e-07,8.328959147026369e-07,0.0448395409174967,2.4553672817921446,9.10795548809916,0.0027630414172349
parameters/encoder.roberta.encoder.layer.0.attention.output.dense.bias,1.2981142396944071e-06,5.512213471461103e-13,1.0738351001740871e-06,3.4606950660449553e-06,3.4606950660449553e-06,0.0516407261977097,2.2084566010538422,5.048821321935964,0.0085853899981596
parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.bias,2.6376398993621376e-07,9.448477028973472e-15,9.273815349808158e-08,3.938409853801025e-07,3.938409853801025e-07,0.0215019098497425,0.5929704479304763,-0.1405164043479022,0.0
parameters/encoder.roberta.encoder.layer.0.intermediate.dense.bias,1.8517049145713627e-08,1.7652068966748195e-16,8.806556075178856e-09,5.457286134462076e-08,8.806556075178856e-09,0.0572975881825006,4.574889904597933,30.55463658784244,0.0092103689844114
parameters/encoder.roberta.encoder.layer.0.output.dense.bias,1.645463227560306e-07,1.546497193446021e-14,8.998324947087849e-08,6.095469271185382e-07,6.095469271185382e-07,0.0833867942689531,1.1728151581223851,2.364960261690333,0.0
