Unnamed: 0.1,Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,0,gradients/conv2d/kernel.gradient,0.005116543250576098,0.11442138843349701,0.06427245290713461,-1.2879428750375166,1.661904130959566,0.2535201232784779,0.0938451438096887,0.33466988904410155,4.47292200219678
1,1,gradients/conv2d/bias.gradient,-0.034537438159952666,0.04441088888451166,0.037732553193345314,-0.7273791568630561,0.3788535990090698,0.1942486890389365,0.08287367526830276,-0.8054453480847921,5.221116698364902
2,2,gradients/conv2d_4/kernel.gradient,0.004274709827845647,0.0639952018203761,0.06579555041354462,-4.169463794691139,1.9767246344804854,0.2565064334739865,0.0,-0.5007143143375785,22.97574111266072
3,3,gradients/conv2d_4/bias.gradient,0.016806880224141254,0.039161600970620936,0.005481251943050899,-0.17123516723388316,0.3160883715582487,0.07403547759723729,0.0,1.4468703153642095,2.50713024705904
4,4,gradients/batch_normalization/gamma.gradient,-0.02865472370880798,0.06282040401893911,0.02005243368781729,-0.5425824875176979,0.3745501684192786,0.1416066159747399,0.0,-0.21360731341812914,2.431193052665933
5,5,gradients/batch_normalization/beta.gradient,0.06881485172559745,0.07445214201968678,0.006587089498371898,-0.09655283459730235,0.27514891418035564,0.08116088650558224,0.08665513709264405,0.40884999520957743,-0.1691306729522605
6,6,gradients/batch_normalization_4/gamma.gradient,0.026768866898918484,0.07049083128273742,0.04130326466014834,-0.3503594795026805,1.087837794430637,0.20323204634148714,0.0,2.381837780476577,10.150086750461332
7,7,gradients/batch_normalization_4/beta.gradient,-0.05556708089652679,0.07959759901547205,0.00466805111320138,-0.20449025223208292,0.1393771296593112,0.06832313746602574,0.048723549961971285,0.6560693105348622,0.4319890286272301
8,8,gradients/conv2d_8/kernel.gradient,0.005527276323180298,0.09852121146789149,0.11943323031399829,-2.780943346877967,3.7272015851138107,0.345591131706238,0.0,0.5800626078972262,11.57920923378175
9,9,gradients/conv2d_8/bias.gradient,-0.0026678520228024176,0.04046660201055316,0.01530538380141386,-0.3824707402282002,0.5162375946632474,0.12371492958173619,0.0,1.4883731858182914,5.420076229096426
10,10,gradients/batch_normalization_8/gamma.gradient,-0.04435038044457232,0.10190462041233098,0.06609688923837441,-0.8566657967303772,0.7427187335893378,0.2570931528422616,0.008803772290870582,-0.2726822136719347,2.45190044684328
11,11,gradients/batch_normalization_8/beta.gradient,0.0845721365792909,0.09485490952137185,0.012391501481337844,-0.16861563277222144,0.35105424415372816,0.11131712124079518,0.02980168109394499,0.43636576685786893,-0.4833906815512697
12,12,gradients/conv2d_1/kernel.gradient,-0.0005346788557038513,0.0012472666140195693,0.0006967442065178973,-0.48416081957256957,0.5040592913028847,0.026395912685830976,0.09246682477720451,-2.2664750926486708,72.74891713090776
13,13,gradients/conv2d_1/bias.gradient,-0.0016285915380541533,0.0010046043073625383,0.00020498125409901204,-0.06275177454629087,0.03199200769665772,0.014317166413054708,0.0855545520255896,-2.9633908060923217,17.151816627129495
14,14,gradients/conv2d_2/kernel.gradient,0.000748928678141887,0.006471774545175062,0.0004168431966317624,-0.500283162434532,0.36302214020947327,0.02041673814868222,0.03000305378743468,-1.7637142827678751,81.91002856115402
15,15,gradients/conv2d_2/bias.gradient,-0.0013236166307385663,0.0017061010440807514,0.00014623882090700568,-0.0755850180849748,0.06566838117607589,0.01209292441501083,0.0,-1.5157869325217266,10.45436184802795
16,16,gradients/conv2d_5/kernel.gradient,0.0015123886311552133,0.002987467436017931,0.0010819000695710965,-0.6997619256915086,0.778647080916295,0.0328922493844852,0.0,0.1260316843106758,59.63666499498192
17,17,gradients/conv2d_5/bias.gradient,0.00040582084642454643,0.002864344740618168,0.0002709686793619242,-0.041833750297380574,0.05887486769119097,0.01646112630903585,0.0,0.40210265297100467,4.164922075694049
18,18,gradients/conv2d_6/kernel.gradient,-0.0014919177197303532,0.008454609503393423,0.0007129781200708023,-0.7069983681018844,0.5516893394913058,0.026701650137601313,0.0,1.440033284662165,60.90872544420099
19,19,gradients/conv2d_6/bias.gradient,0.0026810067830071783,0.0015602254263133043,0.0002058672669702178,-0.055583212678823456,0.05807386199976326,0.01434807537512791,0.0,0.8211907451691117,7.030858113524948
20,20,gradients/batch_normalization_1/gamma.gradient,-0.0015922692033933181,0.0076501056629421915,0.0003387775906546586,-0.05298482009215257,0.05403167799499532,0.01840591183980622,0.049971715576957766,0.026399886490937496,1.4353520845430918
21,21,gradients/batch_normalization_1/beta.gradient,-0.0006842876459997056,0.001466830076125948,8.537378379565652e-06,-0.011605238026442368,0.00838699506810289,0.0029218792547887787,0.013278063398720119,-0.4100946886623333,1.2040272648748072
22,22,gradients/batch_normalization_2/gamma.gradient,-0.0028179211075880038,0.008497254554167355,0.0006853064438105601,-0.15754456941170591,0.07428334979307626,0.026178358310074885,0.0,-1.793665239419353,11.871972695041496
23,23,gradients/batch_normalization_2/beta.gradient,-0.00015111075553666568,0.0013433328076475827,9.1220085098799e-06,-0.00829150733534677,0.0070365019404054225,0.0030202662978419015,8.028074822733362e-05,0.27466715656121976,0.6711293417963091
24,24,gradients/conv2d_3/kernel.gradient,-0.004212100325585564,0.012370539131033812,0.0011620580575989461,-0.6418080432806628,1.0109091300935809,0.034088972668576994,0.0,0.11301566943720054,117.56043576695552
25,25,gradients/conv2d_3/bias.gradient,-0.0013286042876514408,0.0017290477236409703,0.0003972201636670321,-0.07014711436967246,0.12555119229006825,0.01993038292826189,0.08623312226580743,2.0447928654389123,19.97232183257086
