Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.weights,0.06035549941236392,4.149578021062606,-8.272809961304867,6.943222120620604,-0.07474990817643479,1.0463832401610629,0.4627624823928725,-1.301011851615595,0.07809842574734575
1,parameters/conv2d_4.weights,0.03079909819502315,1.8949061655470623,-4.971640574179091,5.059945619155449,0.025980225926170896,1.0570990004435554,0.7702467124935937,-1.0357227134632536,0.06230985056672254
2,parameters/conv2d_8.weights,0.03916987742754057,2.4694875341908267,-6.154830012709814,6.196043243162486,0.05071595321589236,1.002983363361873,0.9681126140875519,-1.175603718144591,0.007617840500551813
3,parameters/conv2d_1.weights,0.024634303943254644,1.544906800648388,-6.680370037484234,5.162070018107517,-0.2036079850637884,1.0718758569527544,1.747129575620214,0.3579713922678201,0.0
4,parameters/conv2d_2.weights,0.025280241036490368,1.2050143404117337,-6.723248224627435,6.236992558379775,-0.19780813275847312,1.0602868174761855,1.726382394988269,1.4777119687512483,0.09985752657323797
5,parameters/conv2d_5.weights,0.01828913607771274,0.7706693371684795,-3.279996496551904,4.033681317778662,-0.04389142599963575,0.9949213940676632,1.1430601318526776,0.3451979665290284,0.0
6,parameters/conv2d_6.weights,0.015505282788977148,0.6208219622867281,-4.029056349638404,4.719198620088502,-0.03920290875523566,1.0300827505884664,1.6194710792509805,1.783632002356844,0.0
7,parameters/conv2d_3.weights,0.018873410944756232,1.1870441893579098,-5.910380252035822,4.400181299763776,-0.1543755345944584,0.9801632191932765,1.8826615798403326,2.33583421478646,0.0
8,parameters/conv2d_7.weights,0.012724080673762662,0.5721447690453532,-3.508035768804938,4.859243282853131,-0.045040333237105636,0.9979195327966015,2.131421182865411,2.531602595842201,0.003212888665674966
9,parameters/conv2d_9.weights,0.023711719412336827,1.0052287841906027,-4.941711793541572,5.095029511316472,-0.16695515979812842,0.9798349601784901,1.5463549386429067,0.3181985916675033,0.0
10,parameters/conv2d_10.weights,0.020667090662573624,0.9885269233841233,-4.5598039646417545,6.9553490549287975,-0.10837025170844662,1.0460093364530658,1.6272058767792057,1.4815470983178327,0.0
11,parameters/conv2d_11.weights,0.015708393576842467,0.8700503515242571,-4.024436195032864,4.699334941847241,-0.0640633470809627,0.991475801918296,2.0897375677581564,2.8242655892380037,0.0
12,parameters/dense.weights,0.03401424888906941,1.7619783045870079,-7.19904864392665,7.4124213197115685,0.0064568950141986325,1.0197998922167633,1.2004216211681678,0.535896196606259,0.0
13,parameters/dense_1.weights,0.06939171399630949,3.8573765880140973,-11.235771663136491,9.411611767659515,0.013348932483958733,0.9254838551988139,0.636126244512458,-1.2415551654886443,0.0009007116113822782
14,parameters/dense_2.weights,0.10915413458793569,11.086300333658262,-7.971326112898422,5.007444266200778,-0.9071669091519186,1.0260851662548953,0.9641891662081411,0.2007173238453528,0.015910047529626194
