Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,0,parameters/conv2d.weights,0.00373078812555268,0.0032054809739189075,-0.1775787212371024,0.1775787212371024,-0.0031121111211322742,0.9577175500851259,0.846379044466093,-0.8531491803017327,0.0
1,1,parameters/conv2d_4.weights,0.0040156058017996685,0.0029969336887330947,-0.19085269349863412,0.19085269349863412,-0.004358129609435119,0.9912287810754046,0.5957971945655005,-0.5509214964179048,0.0007724892937525474
2,2,parameters/conv2d_8.weights,0.003990350306821934,0.0029529279208947035,-0.1937934539963825,0.1937934539963825,-0.0037756647681479855,0.9390767506486597,0.634056536261804,-0.7500289447703911,0.0
3,3,parameters/conv2d_1.weights,0.04674358677180037,0.358970647635798,-2.4928517206766916,2.340622437150038,-0.03297013349864669,1.0076628463611321,1.047737620127466,-0.3493209047169731,0.04479412559098633
4,4,parameters/conv2d_2.weights,0.003141779486140325,0.001590828265803985,-0.1978773977801931,0.1978773977801931,-0.005553987039696753,0.9633029687078143,1.1890008552237588,0.14888916942035835,0.07220656847814536
5,5,parameters/conv2d_5.weights,0.0038832696270369375,0.0031527964129283528,-0.1905730500557345,0.1905730500557345,-0.012613989943176933,0.9869434684973574,0.8772839640437291,-1.1208429541256564,0.024476278966718248
6,6,parameters/conv2d_6.weights,0.0038874901595754197,0.0020115475838570216,-0.21091864938990032,0.21091864938990032,-0.008672202249214153,0.976322129548186,1.2223857769180642,-0.39771545132091846,0.0
7,7,parameters/conv2d_3.weights,0.0032089076631950106,0.002235740787261513,-0.1962644432385309,0.1962644432385309,-0.005061424466516663,1.0592534266702225,1.144384160255806,0.09995351342093513,0.0
8,8,parameters/conv2d_7.weights,0.003006462817630533,0.0015761126355110376,-0.19704747949887147,0.19704747949887147,-0.006385272037633379,0.9591505816368219,1.2575454004806843,0.3526035361810282,0.08914316707208163
9,9,parameters/conv2d_9.weights,0.05183876833471407,0.44944112585354973,-3.0738460072895424,2.7908992944375917,-0.18441631932542774,1.0385749981597354,1.0313948586393102,-1.063187993172467,0.0
10,10,parameters/conv2d_10.weights,0.002772706024863821,0.0017696578384321236,-0.18930970753535084,0.18930970753535084,-0.0072249181001056905,0.9934319464900891,1.2796019187967773,0.10862274054354744,0.007106016206018406
11,11,parameters/conv2d_11.weights,0.045836739491685666,0.4288963243732416,-3.5175063242585956,2.832077066572488,-0.11103210218400972,1.018931692183287,1.1402191334967886,0.632029072161828,0.0
12,12,parameters/dense.weights,0.00300642274329893,0.0013560018119554759,-0.22125131911468177,0.22125131911468177,-0.0008249603502757765,0.9432873062234697,1.6928247825639928,0.9041367588785891,0.0
13,13,parameters/dense_1.weights,0.004532895834684107,0.003473121473661416,-0.19250815509310068,0.19250815509310068,-0.00467684534478418,0.9650803094868373,0.7204697207592462,-1.4341217867090064,0.026219730005886302
14,14,parameters/dense_2.weights,0.020888112285605144,0.04287484077304541,-0.19810899651941088,0.19810899651941088,-0.09308757165751647,1.020311477238036,1.132595060575756,0.9982686583181541,0.0
