Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,std
0,0,parameters/conv2d.bias,0.04855175066574561,0.008212799684753287,-0.22017746472151892,0.11968479263738915,-0.02920724158500191,0.1071047033774058,0.07021613310435804,0.9401179753094102,0.0,0.09062449825931947
1,1,parameters/conv2d_4.bias,0.05623395611314502,0.00930020262312801,-0.4248039367255046,0.07997668859417231,-0.0882033937968375,0.12760853950771,0.05851046294121118,0.5584699187106436,0.0,0.09643755815618765
2,2,parameters/conv2d_8.bias,0.056502731344392675,0.011587353922779613,-0.44276219154008406,0.034381848716843084,-0.10406566154944677,0.1302956605332593,0.5316367780199265,0.2722264169379819,0.0,0.10764457219376977
3,3,parameters/conv2d_1.bias,0.03214261516494832,0.0028258412094865656,-0.19880328128027006,0.09812715884112008,0.00030507305390382167,0.0659617465336979,0.27752214076565,-0.09579555431553397,0.058584574197701064,0.05315864190784669
4,4,parameters/conv2d_2.bias,0.03489249269400658,0.0035275855978071863,-0.1420079208062617,0.11754099999116259,-0.01338701049053337,0.0696706335057795,0.3084547812640689,0.22627359768366603,0.01938818127783319,0.059393481105314574
5,5,parameters/conv2d_5.bias,0.05479780123051563,0.0037399395193031064,-0.2097308816037294,0.10411106958676633,-0.03671927930164536,0.0787271482502795,0.20152988911094616,-0.6390791823899102,0.0,0.06115504492111154
6,6,parameters/conv2d_6.bias,0.04902925056469463,0.003547928443697126,-0.21161213744099924,0.12349822132286123,-0.02785995762302465,0.0702301725486561,-0.021844907745173947,-0.5025489488701266,0.0,0.05956448978793705
7,7,parameters/conv2d_3.bias,0.03722398727002984,0.0039787643659927735,-0.19617024967797075,0.15392110419442823,-0.018068219426825047,0.0683925964345908,0.2301951479772158,0.31720680061717255,0.0,0.06307744736427548
8,8,parameters/conv2d_7.bias,0.03947912962382619,0.003832364047749391,-0.23276371612042976,0.11514854237890815,-0.030091021032896518,0.0667153770324049,0.035531799109220635,0.18028171364145754,0.014734844641271736,0.06190609055456067
9,9,parameters/conv2d_9.bias,0.045350856282453264,0.004194739770064776,-0.20650692751439256,0.07683307794383679,-0.036840234569811225,0.0862923331846943,0.11258005087272994,0.398157521177652,0.0038755805440961644,0.06476681071401313
10,10,parameters/conv2d_10.bias,0.04467002188611429,0.004224678970639733,-0.23386022480842653,0.09722289773769827,-0.03494758535194779,0.0737739008552545,0.12044029004727631,0.29293286442980765,0.0,0.06499753049647235
11,11,parameters/conv2d_11.bias,0.03912152202102721,0.0028407971500177625,-0.1752449342793926,0.09860571639978266,-0.02158429108704488,0.0707575492688124,0.18313605235315406,-0.38991615448702205,0.0,0.05329912897991697
12,12,parameters/dense.bias,0.030011345954842342,0.0018496810672034008,-0.23506723226774465,0.1048938443387563,0.0014305566275149531,0.0497045820542529,0.2939578973156647,0.40187274305439546,0.09057882496957172,0.04300791865695682
13,13,parameters/dense_1.bias,0.0735836977266088,0.008352297834882907,-0.22030644563819984,0.19985415117591973,0.014716720190077326,0.120109769727107,0.2962409094471882,-0.2668045632453574,0.0,0.0913909067406765
14,14,parameters/dense_2.bias,0.399068851516427,0.0,-0.399068851516427,-0.399068851516427,-0.399068851516427,0.0,1.9280219839711648,24.34984979063488,0.0,0.0
