layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
fc2.bias,0.5992781547208814,0.002806908445997593,0.5792893926503537,0.6269996289770104,0.5984784061677433,0.9436229815492171,2.86497825644712,6.652437530068087,0.0681863872375969
fc1.bias,0.10638354460203091,0.006343730766851271,-0.5677329261640924,0.31302500147799217,-0.11117106194697764,1.0264745673242242,1.2708058171561731,-0.001537823554246337,0.07467419331863484
convs_code_file.2.bias,0.4331180804286464,0.0024327677493687304,0.42428824023008843,0.44494549404477907,0.43313744898071993,1.0323051763339384,1.1559491839740867,-0.03584255171566578,0.0
convs_code_file.1.bias,0.5837414669360228,0.002794485987171786,0.5593474893156944,0.5965161378848948,0.582932893412919,0.9525029224317432,2.2549896473020774,4.804928549141555,0.0
convs_code_file.0.bias,0.5090307243096605,0.0028253589140939113,0.4867885172959675,0.5337456890473203,0.5098068783059496,0.9657098092888798,7.175796173804878,52.487041283356675,0.0
convs_code_line.2.bias,0.4667857610336565,0.0021505579754203153,0.45422701929428105,0.4848789407317406,0.4658359284486101,1.0540329688079553,2.989241110710375,8.316126565976406,0.06021307556887707
convs_code_line.1.bias,0.597924556773558,0.0035954615840381016,0.5778702121049679,0.6112203047534437,0.5975277795265617,1.0164726850668162,5.574499300744443,31.314789090597824,0.0
convs_code_line.0.bias,0.40310704464806446,0.0022059292843819287,0.3833754568517534,0.4221744853051253,0.403115348033707,0.9647791883014798,1.1132931083279312,-0.38065214749372356,0.09467430649603824
convs_msg.2.bias,0.5191265064158695,0.002140229054172424,0.5041973587033476,0.5332983047834846,0.5201320359172591,1.0126066651032595,1.133327499904847,0.5180053789940072,0.0
convs_msg.1.bias,0.5195595082059383,0.004212754982737926,0.4997131472156433,0.5317108261339321,0.5198481724938441,1.0625984129768382,0.8537082803525009,-0.4870021177793755,0.019886751189376047
convs_msg.0.bias,0.5070914272999986,0.002837319375515062,0.49384570414426127,0.5253354223255013,0.5067596290253719,1.0271567689383578,4.086397204026744,17.12809848849443,0.02587325808568261
