layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
parameters/classifier.dense.bias,2.95531649360482e-06,1.671006418937509e-12,1.062373552792817e-06,6.194092869815993e-06,1.7621370742924577e-06,1.1860795616977513e-06,-0.0801079927228426,-1.618749962835448,0.0
parameters/classifier.out_proj.bias,1.0512003150665508e-07,2.2247211416264072e-14,1.0512003150665508e-07,5.86320925753545e-07,4.4619150805013505e-07,1.6156865252842893e-07,-0.1457109212153091,-1.0577829714554166,0.0
parameters/encoder.roberta.embeddings.LayerNorm.bias,1.2636846808064062e-07,2.7871229732680313e-14,8.713117520045425e-08,5.869160900618269e-07,1.9147395986329047e-07,2.0079789043554105e-07,0.2378351201903658,0.4917816669942947,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.query.bias,3.634405668201479e-07,1.8716083447507343e-14,9.342954786438085e-08,4.999283311001909e-07,3.3164310736612413e-07,1.466680436076904e-07,-0.0839501830486887,11.588469922380996,0.0414642939466249
parameters/encoder.roberta.encoder.layer.0.attention.self.key.bias,2.261051381886763e-05,6.827982561271511e-10,1.0549995521930642e-05,9.875119674438556e-05,7.37549452620157e-05,2.2169240897515447e-05,-2.5779752126041995,9.050329434407322,0.0196946358883612
parameters/encoder.roberta.encoder.layer.0.attention.self.value.bias,3.517030539763993e-09,3.114574820438887e-18,1.4228437749620895e-09,7.456546087591994e-09,1.8871089266791727e-09,2.226106386068858e-09,0.484831352213617,-0.2947370111025907,0.0046071011533918
parameters/encoder.roberta.encoder.layer.0.attention.output.dense.bias,1.7465149459924385e-06,7.540747607739737e-14,1.1798950590192724e-06,2.332893660029352e-06,2.05677562716656e-06,2.8804147745174484e-07,0.635131483464061,2.3081122082667997,0.0281571256331793
parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.bias,1.802284991759527e-06,1.5026164387412904e-13,1.0043055039880847e-06,2.961918383651837e-06,2.492746010362408e-06,4.482339623431266e-07,2.9268595202956944,116.26362663504506,0.0787146085161889
parameters/encoder.roberta.encoder.layer.0.intermediate.dense.bias,4.089395473281698e-07,9.563750740915041e-15,1.1684724847480183e-07,4.152151171084602e-07,3.4227974921345353e-07,8.976100110565322e-08,1.756415675793224,44.175319564493414,0.0
parameters/encoder.roberta.encoder.layer.0.output.dense.bias,8.355916539149276e-06,5.715760204378918e-12,1.1589589648257742e-06,8.355916539149276e-06,5.646906667881055e-06,2.6702101166029987e-06,0.5724466115375975,142.03260389782182,0.0
parameters/encoder.roberta.encoder.layer.0.output.LayerNorm.bias,3.1391168062496986e-07,5.0173923045198224e-14,1.0633518688475775e-07,9.43315572655528e-07,1.905231772982295e-07,2.64980722804258e-07,1.33158161702466,16.296071392113003,0.0449102767053261
parameters/encoder.roberta.encoder.layer.1.attention.self.query.bias,3.08547723097534e-07,1.4314206418384168e-14,9.672875042461057e-08,4.931168104076775e-07,2.238907686613047e-07,1.349694733060214e-07,0.113382827486661,0.0805244574400471,0.0
