Unnamed: 0.1,Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,0,gradients/conv2d/kernel.gradient,0.005935898363946056,0.1327446479273589,0.0797890802235381,-1.4941920023700273,1.9280388201325778,0.2824696093804396,0.032562674304251436,0.5215349062010319,4.590101139416349
1,1,gradients/conv2d/bias.gradient,-0.04133416780095326,0.05315064553544204,0.037552786170277984,-0.8705223585331087,0.45340937451445795,0.19378541268701852,0.08080981888531653,-0.9923825057952892,5.515919491709331
2,2,gradients/conv2d_4/kernel.gradient,0.0038872052290921033,0.058194004545645425,0.06691908870063278,-3.7914998018477077,1.7975335508328671,0.2586872410858967,0.0,-0.5193072698216695,23.615330867608588
3,3,gradients/conv2d_4/bias.gradient,0.015581994322358645,0.03630750239429813,0.007306105909682824,-0.15875554344666193,0.29305184218006025,0.08547576211817551,0.04522271191562906,1.6446509304971293,2.4811089965665465
4,4,gradients/batch_normalization/gamma.gradient,-0.027494568755962144,0.06027696986815212,0.017299122438758176,-0.5206147391416213,0.3593856099542702,0.13152612835006683,0.0,-0.2735250328738745,2.767938168724716
5,5,gradients/batch_normalization/beta.gradient,0.06836718945892849,0.07396780740558642,0.005988067641839403,-0.09592472802284527,0.273358983903609,0.07738260555085626,0.0,0.5189328017532115,-0.15783500238070375
6,6,gradients/batch_normalization_4/gamma.gradient,0.027082132427062824,0.0713157577756854,0.03629391750655382,-0.35445959878681754,1.1005683325775977,0.19050962575826413,0.0,2.7405249603555473,10.366862556330046
7,7,gradients/batch_normalization_4/beta.gradient,-0.06264550690660699,0.08973715837545032,0.005825883884659145,-0.23053929236256607,0.15713171895702702,0.0763274779136531,0.0,0.7393573867215375,0.4037025718853537
8,8,gradients/conv2d_8/kernel.gradient,0.005409627372174374,0.09642417189481606,0.11138692110685701,-2.7217505277683,3.6478675096963484,0.3337467919049665,0.0,0.5406538968332621,12.074183572594052
9,9,gradients/conv2d_8/bias.gradient,-0.002786961358943664,0.042273280214655644,0.01789667851707459,-0.3995465883534523,0.539285618566345,0.13377846806222096,0.011320915383538566,1.1768298067831846,5.834853981646971
10,10,gradients/batch_normalization_8/gamma.gradient,-0.03967838896935494,0.09116970645941275,0.055484595011464716,-0.7664222574570982,0.6644786924210259,0.23555168225140044,0.0,-0.03841469245517096,2.346197123491416
11,11,gradients/batch_normalization_8/beta.gradient,0.0692562498240622,0.07767682804952997,0.010973171474734993,-0.13807959524076624,0.28747884845162275,0.10475290676031378,0.07637175413188937,0.6176300774835783,-0.40183701690151447
12,12,gradients/conv2d_1/kernel.gradient,-0.0005417060866760693,0.0012636593149599243,0.0006923587783546562,-0.4905240970250706,0.5106840923884062,0.026312711345559004,0.0,-2.287581314420163,73.08434266502881
13,13,gradients/conv2d_1/bias.gradient,-0.0017150693509482777,0.0010579485507131695,0.00017091232436570607,-0.0660838784478416,0.03369077549143683,0.013073344039142367,0.09054482884079647,-3.076832360303928,17.241370614786725
14,14,gradients/conv2d_2/kernel.gradient,0.000756484737603588,0.006537069298485024,0.0005980376173536808,-0.5053305981027925,0.3666847277927629,0.024454807653174544,0.0,-1.9482721812638002,81.32959013503167
15,15,gradients/conv2d_2/bias.gradient,-0.0010826244136853567,0.001395469503511168,0.00013706995826613764,-0.06182317748756137,0.0537120726782813,0.01170768799832883,0.04459008698969143,-1.242525214445931,10.608465329018872
16,16,gradients/conv2d_5/kernel.gradient,0.0014077850022439148,0.0027808406943032973,0.001351830371670109,-0.6513632302150699,0.7247923317948068,0.03676724590814679,0.0,0.09684239030689222,60.0295253442696
17,17,gradients/conv2d_5/bias.gradient,0.0004639746302077633,0.003274802917406808,0.00020852868270888642,-0.04782849130456315,0.0673115863963492,0.014440522245021504,0.020477868769663843,0.2879316819730827,4.47746297813062
18,18,gradients/conv2d_6/kernel.gradient,-0.0015093515319389136,0.008553405886350425,0.0007999565247552511,-0.7152600011787172,0.5581361081132961,0.02828350269601165,0.052812644340674036,1.610803944741227,61.17961146179686
19,19,gradients/conv2d_6/bias.gradient,0.002739218035509091,0.0015941017584533653,0.00016575808169012201,-0.05679006096007995,0.05933478840474307,0.012874707052597568,0.0,0.6412818690173023,7.151696942275025
20,20,gradients/batch_normalization_1/gamma.gradient,-0.0017089194372425975,0.00821055524813282,0.0003970730157348166,-0.056866507711957705,0.05799005881398645,0.019926691038274824,0.0,0.013595711737140347,2.2183896030041597
21,21,gradients/batch_normalization_1/beta.gradient,-0.0006400419296920671,0.0013719855355307465,7.1280081718511e-06,-0.01085484881160977,0.007844695924421476,0.00266983298575976,0.019902672205208295,-0.458418592911377,1.591353863517198
22,22,gradients/batch_normalization_2/gamma.gradient,-0.002761169856913403,0.008326124914678367,0.0006276061753647939,-0.1543717157334953,0.07278732742619388,0.02505206928309131,0.0,-1.8718756022406486,11.769583876475627
23,23,gradients/batch_normalization_2/beta.gradient,-0.00016192354732235686,0.0014394555349566422,1.0064487434911274e-05,-0.00888480952676154,0.007540001708576651,0.003172457633272863,0.07578419739799713,0.24718255619541174,0.9671500374353281
24,24,gradients/conv2d_3/kernel.gradient,-0.0054457482888355295,0.015993646185394284,0.0009730768878075448,-0.8297820050073463,1.306986120899176,0.031194180351590915,0.08467746280089139,0.1543212750881473,117.01731575069996
25,25,gradients/conv2d_3/bias.gradient,-0.001376647687262858,0.0017915714799664093,0.0003045090624979005,-0.07268369044320278,0.1300912243815933,0.017450188036177712,0.0056333244954092756,1.9058221669411881,20.44148773082842
