Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,std
0,0,parameters/conv2d.bias,0.05819482946595239,0.007183474352630155,-0.2639078887170703,0.1434559207792837,-0.035008221534826044,0.10199032749069367,0.40913837149172483,1.18509936338023,0.049792836239587794,0.0890054969264644
1,1,parameters/conv2d_4.bias,0.04732018899059272,0.011910471856079847,-0.3574673375167309,0.06729940912397159,-0.07422208132894226,0.1313276573072094,0.4473063462022603,0.664537005316656,0.004191034900335522,0.1060444696898352
2,2,parameters/conv2d_8.bias,0.048599073765152254,0.011577676689280643,-0.38082818113557304,0.029572481935211562,-0.08950885455845907,0.12947991997888578,0.36648072652605584,0.254219859182214,0.0,0.1082775046046309
3,3,parameters/conv2d_1.bias,0.03487501098825411,0.0031321363562250635,-0.21570325200891363,0.10646880240666051,0.0003310068596633843,0.06734603688306472,0.3151209671713538,0.5129617360348075,0.09936780746162076,0.0548151280311355
4,4,parameters/conv2d_2.bias,0.03701654500027164,0.002932568816052449,-0.1506525382700135,0.12469621341490314,-0.014201933939992051,0.06516521306950421,0.05580390913280034,0.25823521382049613,0.04876975516254494,0.0578972646468448
5,5,parameters/conv2d_5.bias,0.047994503648274345,0.004338518927788447,-0.18369221640740746,0.09118539424762931,-0.03216047988844169,0.07926153190656822,0.04616129003590461,-0.37255458434857136,0.0,0.0654233542567069
6,6,parameters/conv2d_6.bias,0.046958259300926015,0.002958676532729432,-0.2026736592284992,0.11828166723515125,-0.02668315544510614,0.06545464278517822,0.06947096710136726,-0.6323151183930436,0.0,0.0583622493673152
7,7,parameters/conv2d_3.bias,0.03528482311356403,0.002843836462101075,-0.1859508630770424,0.14590266473999103,-0.017126964981687563,0.06417177064702885,0.18951131295252663,0.5959281172052528,0.0,0.0568351980799758
8,8,parameters/conv2d_7.bias,0.03671201859074371,0.003361647884830146,-0.2164491961926799,0.10707772609962145,-0.027981927010555376,0.06976985561615599,0.3495780004563261,0.26899625891433954,0.07245067016290332,0.0554414054486637
9,9,parameters/conv2d_9.bias,0.050938112956738106,0.00503192227602751,-0.23194872296484065,0.08629896597192335,-0.04137897679775105,0.08536083912434075,0.22075792595006374,-0.17657126063141548,0.0729197558460917,0.0717101280695761
10,10,parameters/conv2d_10.bias,0.03746419490788207,0.004016782377890747,-0.19613567832496356,0.08153964194690594,-0.029310107627061814,0.07626598173165657,0.19128556064922753,-0.14064388012519155,0.09938293005190474,0.0613071368368202
11,11,parameters/conv2d_11.bias,0.04288885266874811,0.003926039455362483,-0.19212069927170908,0.108101265607549,-0.02366281863711946,0.07539960026501431,0.11134012172889647,-0.5059295351246424,0.0,0.0588005067506493
12,12,parameters/dense.bias,0.02552131786913168,0.0016453662250073826,-0.1998985838338961,0.08920056927512363,0.0012165295910266495,0.048811595386037035,0.33282112736725195,0.4678401940530561,0.0,0.0413051984250602
13,13,parameters/dense_1.bias,0.07882764996360837,0.010246953693739689,-0.2360066144816052,0.2140967844698652,0.0157655092581232,0.12181172695900798,0.39510278965024115,0.1897806908023949,0.0,0.0998128877927463
14,14,parameters/dense_2.bias,0.42656319587096875,0.0,-0.42656319587096875,-0.42656319587096875,-0.42656319587096875,0.0,1.9521346705603433,24.175390730202636,0.0,0.0
