layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
fc2.bias,0.6570415929402289,0.003665088128905639,0.6351261468852333,0.6874350946229023,0.6561647579360391,1.0224042858315756,2.9017175578982055,6.581529686775997,0.012550995937690726
fc1.bias,0.09516488347710729,0.006255893825228253,-0.507862733533054,0.28001499576378813,-0.09944753388117909,0.9970980362197076,1.0702323313349444,0.688050576876044,0.06390154446346658
convs_code_file.2.bias,0.4152978615936242,0.002589467303321099,0.4068313165141728,0.4266386478708952,0.4153164332456094,1.0603492698021963,0.8516140440914528,0.5617425848704307,0.0
convs_code_file.1.bias,0.6341710949037316,0.0030946339980096743,0.6076697130886956,0.648049374110456,0.6332926684332799,1.009003377645437,2.425921591779705,4.51652108184082,0.0
convs_code_file.0.bias,0.5673517445607416,0.0029641790430075606,0.5425611880197515,0.594898369334099,0.568216824609573,0.9496785809874407,7.353575485950119,51.93395401218709,0.0008239561057410608
convs_code_line.2.bias,0.4884868771461178,0.001773777801183519,0.4753442728825106,0.5074212183068015,0.487492886343456,0.9760921158435122,3.1315634066146814,8.871898464436772,0.010867095337014106
convs_code_line.1.bias,0.6223244924011857,0.004147892336580751,0.6014517757265883,0.6361628094914302,0.6219115235808954,1.0698055250238723,5.874637727957339,31.66763617097987,0.0
convs_code_line.0.bias,0.4705048574692173,0.002260423728695316,0.44747423067416836,0.4927602944995616,0.4705145491462299,1.0227217473927466,1.5226445935397257,0.1368750065740847,0.0
convs_msg.2.bias,0.47716298964530274,0.002095489170611096,0.4634406374492147,0.4901892127222736,0.47808723731351027,0.9430719877949049,1.276227831387768,0.20651817750333135,0.0
convs_msg.1.bias,0.6053156003647361,0.003161575094963098,0.5821934907157794,0.6194725586931569,0.6056519102464296,1.0423373221499976,0.7526170441138013,-0.6242191189928261,0.06780138989126135
convs_msg.0.bias,0.4286708351282292,0.0021522274533553624,0.4174735344022438,0.44409343579276533,0.42839034873894893,1.013391541745707,4.320722919917734,16.756177264534195,0.0
