Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,0,parameters/conv2d.weights,0.004377085987118184,0.0033791183389758625,-0.20834132257835944,0.20834132257835944,-0.0036512333373648438,0.996453017875692,0.9030243608830217,-0.9400313399122426,0.0
1,1,parameters/conv2d_4.weights,0.004249757428675432,0.003943188968682989,-0.20198139259959766,0.20198139259959766,-0.004612253940495493,1.071264382900856,0.8660246002563665,-1.040538160021195,0.08601590311841381
2,2,parameters/conv2d_8.weights,0.0038729188262254235,0.002846063479652385,-0.18809033259528507,0.18809033259528507,-0.003664551239292748,0.9531196269106292,0.8637864708597335,-0.5467735427357849,0.07866883554997749
3,3,parameters/conv2d_1.weights,0.046426731955480464,0.2976934806414075,-2.475953743250951,2.324756357039021,-0.03274664304112666,0.9489593583894842,0.765530789216468,-0.6882516152536551,0.014220300021690903
4,4,parameters/conv2d_2.weights,0.003408039587003459,0.00204746666702469,-0.21464714757450218,0.21464714757450218,-0.006024677346227023,1.012259685375809,1.3052923842208024,-0.3205794501600817,0.0
5,5,parameters/conv2d_5.weights,0.0041039736410648136,0.002709347653340244,-0.2014041900878335,0.2014041900878335,-0.013330900814877283,0.9775913775038676,0.8209070049212877,-0.4463221207425798,0.09770629412843296
6,6,parameters/conv2d_6.weights,0.003961317860739286,0.00213046083314385,-0.2149242258358459,0.2149242258358459,-0.00883689687989007,0.9511121328325352,1.0123493829450958,0.06761010566360982,0.02937072347765155
7,7,parameters/conv2d_3.weights,0.0034596735662685307,0.0019360922894008491,-0.21160188373718555,0.21160188373718555,-0.005456958651480093,0.99762229596781,1.4159775355765782,-0.0902316866353918,0.08247865283663001
8,8,parameters/conv2d_7.weights,0.003006496371834599,0.0019269756425384212,-0.19704967868499856,0.19704967868499856,-0.0063853433016846685,1.052731098842664,1.408665339109163,0.46472203488602815,0.0
9,9,parameters/conv2d_9.weights,0.04423504454014059,0.4540572786683235,-2.622973488954059,2.3815294722930593,-0.1573660864512914,1.0556394841116983,1.08383775795894,-0.7003683886102823,0.03545152855434872
10,10,parameters/conv2d_10.weights,0.0026562379993016593,0.002092176248252476,-0.18135771851859506,0.18135771851859506,-0.006921434089026884,1.07232173942433,1.2012105179046928,0.21195036500732453,0.0
11,11,parameters/conv2d_11.weights,0.04359466295731541,0.3323116456904378,-3.3454496187298366,2.6935477207920737,-0.10560103370860625,0.9476994833539227,1.196432470635485,0.16469322770457095,0.0
12,12,parameters/dense.weights,0.002534308577489449,0.0013125334188638011,-0.18650707624634044,0.18650707624634044,-0.0006954125451760824,0.9791732345551187,1.552653146561034,0.7510717359495774,0.0
13,13,parameters/dense_1.weights,0.00450476660556366,0.0031445826635983173,-0.19131353112650795,0.19131353112650795,-0.004647822826053937,0.9659469253247085,0.6957359833706807,-1.2873465165077487,0.0
14,14,parameters/dense_2.weights,0.020450977940158717,0.04227311217048664,-0.1939630859011382,0.1939630859011382,-0.09113948874081615,1.0611814268040258,1.3744999697058178,1.4056686445588642,0.0709129156981299
