Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.weights,0.04910554585574729,4.109476842798999,-6.730800885851342,5.649041355806091,-0.06081691112506787,1.0594649835753955,0.4725670074984697,-1.0509048455714387,0.0
1,parameters/conv2d_4.weights,0.03317428239928691,1.539271743045836,-5.355046675432235,5.450161684345087,0.027983785311328953,0.9652719990676187,0.6766265394282804,-0.716163436337954,0.0696117219630608
2,parameters/conv2d_8.weights,0.0403970046422615,2.5978599659687043,-6.347650616362422,6.3901549888869225,0.05230479981177106,1.0705674675489676,0.9620137378492214,-1.1264885615989622,0.05780103657182581
3,parameters/conv2d_1.weights,0.023225056053500698,1.3125093320538042,-6.298207935409575,4.866764890082085,-0.19196023873618145,1.0335945729383065,1.602289007015155,0.915201917553067,0.09129354420748892
4,parameters/conv2d_2.weights,0.022665283723985026,1.0656526645708648,-6.027803624894344,5.591845651946605,-0.17734710066296552,0.9725202649764326,1.6588744921270142,1.9116380048711423,0.08069875296999099
5,parameters/conv2d_5.weights,0.018895534874174186,0.8360376647222957,-3.388748813744751,4.167422982011254,-0.045346700201110306,1.0695273738438869,1.1645575951885667,0.2381773388740989,0.0
6,parameters/conv2d_6.weights,0.014313986462889677,0.5838094872606019,-3.7194973372522586,4.356614844306918,-0.03619088493034577,0.993871093757684,1.6505351748210368,1.406363581305407,0.055929034035033603
7,parameters/conv2d_3.weights,0.022894993020758918,1.220083094362227,-7.169775247117578,5.337780247727583,-0.1872701652849904,1.0070896517082,1.9677078426419197,1.8786888993648079,0.0
8,parameters/conv2d_7.weights,0.0159201667647453,0.5864907866795964,-4.3891983938161365,6.079807680959468,-0.056353746463820645,0.9895854389844548,2.0460619161704443,2.566242960836245,0.0
9,parameters/conv2d_9.weights,0.0233009822869293,0.9538699264400696,-4.856110894620001,5.0067728252890475,-0.16406314335617572,0.9475633429343189,1.5235468661298397,0.5029282195355005,0.05134011500485931
10,parameters/conv2d_10.weights,0.01791659350061635,0.8498975951709525,-3.952958614776371,6.02969056973869,-0.09394770551502088,1.0215306077432327,1.758600848682461,1.64898563165056,0.061935036390343326
11,parameters/conv2d_11.weights,0.020965417956659155,0.7222896512687427,-5.371267689215281,6.272030344299777,-0.08550300453605508,0.9535497293408549,1.7829416955865813,2.758633319326196,0.09145841958153321
12,parameters/dense.weights,0.03669831499662019,1.6031237277606127,-7.767125938086213,7.997335862555336,0.00696640892773963,0.9838557469321746,1.4891159351526644,0.2994940234641683,0.06190848743317874
13,parameters/dense_1.weights,0.0614641156038704,5.012571781196194,-9.952150316368323,8.33639004416199,0.0118238948446487,0.9841590838131821,0.741463802425467,-1.477294002908638,0.0
14,parameters/dense_2.weights,0.09639616978026155,10.689987489472841,-7.039635358326746,4.422172824438643,-0.8011369951652625,0.946265552596079,1.0333424591624878,0.5863257834736394,0.023414483277980902
