Unnamed: 0.1,Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,0,gradients/conv2d/kernel.gradient,0.00589257492208123,0.13177580468161226,0.07576482757221545,-1.483286569631699,1.9139669353704518,0.2752541145418456,0.0,0.814066661842977,4.383350016707436
1,1,gradients/conv2d/bias.gradient,-0.040608974315086484,0.05221813608956352,0.02885379182678803,-0.8552493488828447,0.4454544659648964,0.16986403923958746,0.01619854861502248,-1.1769068685973836,5.383254250620696
2,2,gradients/conv2d_4/kernel.gradient,0.004316116318865079,0.06461508407114194,0.06847548317015907,-4.209850831969249,1.9958719530404818,0.26167820537858927,0.0,-0.2599343759492174,23.356505757787588
3,3,gradients/conv2d_4/bias.gradient,0.01699679534353233,0.039604120940103335,0.0057368179485652315,-0.17317009785726328,0.31966012074798744,0.07574178469355809,0.0,1.39760686408418,2.7649932837930735
4,4,gradients/batch_normalization/gamma.gradient,-0.027103616634088903,0.0594198766189651,0.015721532937619385,-0.5132119884837567,0.35427541644552996,0.12538553719476364,0.0,-0.33444691736760024,2.966136480609367
5,5,gradients/batch_normalization/beta.gradient,0.0642808224994668,0.06954668659254501,0.006324437504461811,-0.09019122278019685,0.25702007735009635,0.07952633214515693,0.0,0.3482980066350845,-0.22473467033318634
6,6,gradients/batch_normalization_4/gamma.gradient,0.023556157234371315,0.06203075802751989,0.035881663195108736,-0.30831050932720105,0.9572791492394106,0.18942455805705016,0.0,2.520944576451539,10.278075270730598
7,7,gradients/batch_normalization_4/beta.gradient,-0.0573585960785483,0.08216387215395517,0.0050587630027701625,-0.21108313754364652,0.14387072982298002,0.0711249815660448,0.07821571147521869,0.6462352180559651,0.14399637804496596
8,8,gradients/conv2d_8/kernel.gradient,0.006444423070740743,0.11486893924197512,0.09921618070203402,-3.242388188172129,4.345660046644514,0.3149860008032643,0.09762804078754506,0.3205631278328703,11.658241447586562
9,9,gradients/conv2d_8/bias.gradient,-0.0025647992222108938,0.038903473084372836,0.014224516963590235,-0.367696802023248,0.4962965599109485,0.11926657940760395,0.0,1.0754731092795982,5.340755290801702
10,10,gradients/batch_normalization_8/gamma.gradient,-0.03854343593963225,0.08856190565769786,0.050937712588781124,-0.7444996621667589,0.6454720713172338,0.22569384703350048,0.02066047725833238,-0.3813516689716291,2.4406538119285885
11,11,gradients/batch_normalization_8/beta.gradient,0.0735716445227663,0.08251691357002298,0.01080646088851662,-0.14668341012844707,0.3053918122888108,0.10395412877089885,0.05536122702332176,0.6772379786042311,-0.21497960182928316
12,12,gradients/conv2d_1/kernel.gradient,-0.0005264218190849188,0.0012280050965766502,0.0006884592600248962,-0.4766839321400084,0.49627511210446174,0.02623850719886612,0.0,-2.284845916568415,72.94583011784941
13,13,gradients/conv2d_1/bias.gradient,-0.0016947704499377474,0.0010454270786844806,0.00013996797271396155,-0.06530173508654663,0.03329202443434951,0.01183080608893669,0.0036079137999388113,-3.350937389289522,17.022134082174947
14,14,gradients/conv2d_2/kernel.gradient,0.0007931101018880467,0.0068535628541491,0.00051166896677214,-0.5297962830262293,0.38443784436653716,0.022620100945225943,0.0,-1.9496094091393181,81.71240052887451
15,15,gradients/conv2d_2/bias.gradient,-0.0011810331156042234,0.001522315287397038,0.00013529549202067215,-0.06744279826106704,0.05859440793954549,0.011631659039911138,0.047733538681986425,-1.4638463640044228,10.797374946487693
16,16,gradients/conv2d_5/kernel.gradient,0.0013340398683921297,0.002635169679982918,0.0014928513719545027,-0.6172423463288393,0.686824952232047,0.03863743485215515,0.0,0.2786682240977886,60.27893359660332
17,17,gradients/conv2d_5/bias.gradient,0.00042249256558998235,0.0029820162489427662,0.0001985803126650171,-0.04355234248586926,0.061293534126619774,0.014091852705201259,0.019732085024268733,0.5015761825237866,4.456135385399269
18,18,gradients/conv2d_6/kernel.gradient,-0.0016449805783241107,0.00932200767272221,0.0007768612984369654,-0.7795326572330198,0.6082897446218887,0.027872231673065063,0.04063778447027258,1.5123976285383538,61.01469112374916
19,19,gradients/conv2d_6/bias.gradient,0.002823313159549465,0.0016430413402509125,0.00019780600369391697,-0.058533539266220236,0.06115639089352737,0.014064352231582393,0.0,0.7832923090619401,7.072920272351815
20,20,gradients/batch_normalization_1/gamma.gradient,-0.001824968905233491,0.00876811843554268,0.000308358440191282,-0.06072820406969882,0.061928053389659586,0.017560137818118552,0.027459758355842648,-0.11085534224735843,2.11400654903069
21,21,gradients/batch_normalization_1/beta.gradient,-0.0006252219063184684,0.0013402175266526604,7.783638311194337e-06,-0.010603507289059311,0.0076630537982335335,0.002789917258843726,0.0,-0.3128353246912736,1.5259805036558767
22,22,gradients/batch_normalization_2/gamma.gradient,-0.002934863402826039,0.008849886303902958,0.0007697043779677909,-0.1640825890530896,0.07736607109402908,0.02774354660038632,0.007226181213301631,-1.6616830070048125,11.900804903753524
23,23,gradients/batch_normalization_2/beta.gradient,-0.00015178321737094747,0.0013493108072983226,9.974983824054548e-06,-0.008328405583995717,0.007067815257479793,0.003158319778625104,0.032032412270718735,0.025160743779202327,1.1798928291960609
24,24,gradients/conv2d_3/kernel.gradient,-0.005181107849148777,0.01521642231565091,0.000989738257678443,-0.7894580930300898,1.2434720979671317,0.03146010581162243,0.04317461248634205,0.2772880086822191,117.46638789518512
25,25,gradients/conv2d_3/bias.gradient,-0.0015304659745638328,0.0019917508426133806,0.00037963471343237714,-0.0808049264588726,0.14462683106760715,0.019484217034113818,0.0,1.908157137711708,20.117093371272276
