Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,0,parameters/conv2d.weights,0.0041076432694778595,0.0037713429332780655,-0.1955163398575489,0.1955163398575489,-0.0034264723351698067,1.0526964024205747,0.8217579781974084,-1.0810617423622133,0.00964098038473551
1,1,parameters/conv2d_4.weights,0.0041040479579305435,0.0029420756106751777,-0.19505614985105424,0.19505614985105424,-0.004454115719222923,0.9253366967944435,0.7441467475657223,-0.9263499987270419,0.0
2,2,parameters/conv2d_8.weights,0.003849971522293105,0.0029253589926733718,-0.1869758847531129,0.1869758847531129,-0.003642838527295228,0.9663060665830135,0.9333665823256322,-0.490831281238593,0.0
3,3,parameters/conv2d_1.weights,0.047716734911615995,0.302038972366805,-2.5447500490325288,2.389351525524086,-0.03365653405751517,0.9558603413581503,0.7801549037333427,-0.5019698422412407,0.08171034637016972
4,4,parameters/conv2d_2.weights,0.0033092319745769067,0.0017365536589106177,-0.20842398859275618,0.20842398859275618,-0.005850006844601648,0.9322397660538143,1.1160879887838047,-0.40553620973327853,0.0
5,5,parameters/conv2d_5.weights,0.004369019320461207,0.0025937514960165625,-0.214411415539033,0.214411415539033,-0.014191846320981543,0.9565092556407302,1.0489057477120154,-0.9278127607611143,0.0
6,6,parameters/conv2d_6.weights,0.003444009241103468,0.002512874873163173,-0.18685726466230126,0.18685726466230126,-0.007682886248199217,1.032952560271971,1.0264485414627802,0.1701978663588155,0.09608030161922876
7,7,parameters/conv2d_3.weights,0.0030433509789753446,0.0019348231764192698,-0.18613860171760688,0.18613860171760688,-0.004800291165077189,0.9972952705043013,1.3727814015684587,0.11554387405638936,0.0
8,8,parameters/conv2d_7.weights,0.0028209368705477715,0.0015128406521506441,-0.18488786786491565,0.18488786786491565,-0.005991243002843204,0.9327729283344589,1.313403897785274,0.28680421858400984,0.0
9,9,parameters/conv2d_9.weights,0.04560013424787609,0.41052089813086107,-2.7039182274675486,2.4550232690122176,-0.16222239047888964,1.003755504681017,0.9889810133477883,-0.4675137928740804,0.0443894605113649
10,10,parameters/conv2d_10.weights,0.002967936861130784,0.001799586667927742,-0.20263931845844782,0.20263931845844782,-0.007733636583058735,0.9945173417435289,1.265053875254001,-0.07061893944889894,0.0
11,11,parameters/conv2d_11.weights,0.04448583040030528,0.40917177822617656,-3.413837709843055,2.7486095534127264,-0.10775974298178792,1.0516002944468494,1.139041812206304,0.5324878649090452,0.0
12,12,parameters/dense.weights,0.002923197863265418,0.0014894502059683936,-0.2151265602025737,0.2151265602025737,-0.000802123499956924,1.0430793389238928,1.4985554053156724,0.44790473313460066,0.0
13,13,parameters/dense_1.weights,0.004832748323519053,0.0033640470475252613,-0.20524263025663553,0.20524263025663553,-0.004986220139104236,0.999085801444672,0.431420428951897,-1.4102054327304996,0.0
14,14,parameters/dense_2.weights,0.022532169393070126,0.03735860574232564,-0.21370171736115712,0.21370171736115712,-0.10041428848609571,0.9975917731399981,1.3533120677576602,1.3401689532910377,0.0
