layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
fc2.bias,0.5519726601800008,0.0037896873384434034,0.5335617601883047,0.5775058717091173,0.5512360417451834,0.9808441622283078,2.885857935014601,6.7491525888416515,0.0
fc1.bias,0.09083652784068297,0.005791565096639575,-0.484763766299553,0.2672791583318106,-0.0949243917506405,1.0404851265735864,1.582315125445644,0.6581027536712489,0.0
convs_code_file.2.bias,0.49654212627119626,0.0020408295135348423,0.48641928027389275,0.5101014981160086,0.49656433107506825,1.006953620102454,1.2704379058999626,-0.14602441299231256,0.09589151950572342
convs_code_file.1.bias,0.5934584973692975,0.0031924458798431687,0.5686584546733294,0.6064458170221184,0.5926364642344022,0.9792415724859943,2.4669640273864495,4.832542558788802,0.023517472641838122
convs_code_file.0.bias,0.5148720753290245,0.002628612487261487,0.49237462922580805,0.5398706551365993,0.5156571360331428,0.9430827416139181,7.175694727729214,52.656682181194725,0.0
convs_code_line.2.bias,0.4711342652232165,0.002419883852849552,0.4584585281818671,0.48939599819410257,0.4701755841442351,1.0119174691100934,3.1822853868060554,9.052663435421143,0.002086939623607371
convs_code_line.1.bias,0.5860323872311725,0.0035319554273290695,0.5663769050347096,0.5990636950114068,0.5856435015187157,0.9538984385149759,5.535204800681328,31.445017557820456,0.0905778144501445
convs_code_line.0.bias,0.5408931497323424,0.0019490587858791042,0.5144171036942861,0.5664780363555381,0.540904291300006,0.9823752246458107,1.263982675026479,0.44821989477378454,0.02077870355670528
convs_msg.2.bias,0.5007314843837455,0.0019692781771669704,0.4863313445290359,0.5144011112382799,0.5017013833844701,0.9519389746606929,1.2932938200013977,0.054587403742775764,0.08333167446496893
convs_msg.1.bias,0.640332828003561,0.0037043980117661287,0.6158731150009497,0.6553087598264052,0.6406885932564318,1.049439977757595,0.9744594355302286,-0.1999699710873847,0.06797479899614825
convs_msg.0.bias,0.49468939172199383,0.0023021882335363167,0.48176762184369315,0.5124871897439385,0.494365708303555,1.032933582739885,4.293508906435743,17.712267703391216,0.06981993646919213
