layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
parameters/classifier.dense.bias,0.0002677208728421,5.509211011435397e-09,3.643583329159128e-05,0.0002940655413361,0.0002740636879328,7.162685991974263e-05,0.1670756866548856,-1.5098238869517262,0.0
parameters/classifier.out_proj.bias,0.000237559368019,9.132341294212614e-09,6.800994787053296e-05,0.0002816164117038,0.0002816164117038,8.999082213110336e-05,0.0661988884729599,-1.292732716940726,0.0
parameters/encoder.roberta.embeddings.LayerNorm.bias,0.1744154764854869,0.0208636237569073,0.0230604866350659,0.7182947695964886,0.5747564763707766,0.1719042266908736,0.2303882777477552,1.4765350599701814,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.query.bias,0.0267778578273989,0.0005398441446684,0.0086443958758667,0.0719178857818554,0.0719178857818554,0.0218423563428526,-0.0797459918399807,13.157001466020532,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.key.bias,0.5787870951199651,0.0303491420207461,0.0769517619519296,0.9409520657086338,0.5708713205043743,0.1636887323383217,-2.029500285854741,9.160284743749935,0.0383017098980529
parameters/encoder.roberta.encoder.layer.0.attention.self.value.bias,0.0002486139215318,7.241228932693766e-09,1.2212900760448077e-05,0.0002616921839058,6.896285976923745e-05,8.158187438896748e-05,-0.2973034662671732,-0.4767086862575043,0.059882649375689
parameters/encoder.roberta.encoder.layer.0.attention.output.dense.bias,0.0005160228342818,3.1118300802392303e-08,4.620135559380187e-05,0.0005684765701387,0.0001091576201697,0.0001757116143619,0.1269889381003549,0.6730321538885599,0.0
parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.bias,7.858729128501098e-11,4.1418995166573656e-22,6.35904724109947e-11,1.3683826259657616e-10,8.621656197612915e-11,2.268658279318885e-11,-0.2964673097895602,96.1341271886284,0.0
parameters/encoder.roberta.encoder.layer.0.intermediate.dense.bias,0.0002192025536057,1.80898348586263e-08,1.392703024061339e-05,0.0004855450266099,0.0002257339266738,0.0001248177543261,-0.4273747333608883,86.96322254164855,0.0314732113068212
parameters/encoder.roberta.encoder.layer.0.output.dense.bias,2.496263868108354e-07,6.361900687953259e-14,7.286074411326105e-08,9.89429796174763e-07,4.4644977374687686e-07,2.229387044431605e-07,1.926735378401236,193.1053277847596,0.0
parameters/encoder.roberta.encoder.layer.0.output.LayerNorm.bias,0.000444619240889,4.789677721698728e-08,5.190325106772397e-05,0.0006614785712982,0.0003211228954242,0.0002210804492942,-0.605385254069704,4.921758308570469,0.0833015935084979
parameters/encoder.roberta.encoder.layer.1.attention.self.query.bias,1.6266160216653978e-10,1.0814427163603856e-20,4.1627238629035214e-11,2.9221916826407047e-10,8.014049578472412e-11,1.271374790008043e-10,-0.1676003945472287,0.2084709732189218,0.0502436387029142
parameters/encoder.roberta.encoder.layer.1.attention.self.key.bias,3.705745227702229e-07,2.0076310071065052e-14,1.6073415700380228e-08,5.478434227302961e-07,5.478434227302961e-07,1.4345399210066985e-07,-0.0269101019149435,0.6572047958752112,0.0
parameters/encoder.roberta.encoder.layer.1.attention.self.value.bias,0.0002328688961088,2.2771088958492277e-08,4.080890098066547e-05,0.0005582254031644,0.0002891870434724,0.0001301505748114,0.0935098745313945,8.504773837365612,0.0
parameters/encoder.roberta.encoder.layer.1.attention.output.dense.bias,1.8866029807649327,0.573062272508111,1.1488258858313625,3.827779534567699,3.755932284031145,0.6117553728407763,-0.0564536246654255,0.6976692672225328,0.0313761786221374
parameters/encoder.roberta.encoder.layer.1.attention.output.LayerNorm.bias,0.0001525247557698,1.7743491158126056e-09,4.08550895258444e-05,0.0002062501679431,9.120077699254144e-05,4.750461066036635e-05,0.3682433022236651,39.17276789366088,0.0
parameters/encoder.roberta.encoder.layer.1.intermediate.dense.bias,0.0005340496308725,7.294847506192115e-08,5.0142768201001165e-05,0.0008675687312955,7.019766571669605e-05,0.0002471741838467,-1.0959504619205618,6.012690538380411,0.0276780415135706
parameters/encoder.roberta.encoder.layer.1.output.dense.bias,5.173209031874925e-10,1.563165309484484e-20,1.0628235996483512e-10,7.119082030199651e-10,5.441302650438777e-10,1.3261070480541438e-10,-0.0878850885027306,36.0116916426354,0.1014146660724514
parameters/encoder.roberta.encoder.layer.1.output.LayerNorm.bias,3.444967006341061e-07,2.8632169881322756e-14,6.398655998880828e-08,5.142410849910002e-07,2.7359533391214185e-07,1.3632149526413866e-07,0.086731728573342,4.327013305520248,0.0384377875518287
parameters/encoder.roberta.encoder.layer.2.attention.self.query.bias,0.4444418551949013,0.0374711713846736,0.0372101056473466,0.5965133046053906,0.5965133046053906,0.1646771306268425,-0.5435701188091907,152.14195647838787,0.0014416605321947
parameters/encoder.roberta.encoder.layer.2.attention.self.key.bias,0.1615808176472589,0.0204231655529108,0.0205279018797218,0.635996332980405,0.4995026334822943,0.1238500886714136,8.429730461625024,121.63006293972836,0.0761891671502816
parameters/encoder.roberta.encoder.layer.2.attention.self.value.bias,0.7940082774411059,0.0509246266395848,0.0450682128529034,0.8946903488945541,0.4248944211244532,0.2230896056786592,-0.032113798527627,0.5318397260982085,0.0
parameters/encoder.roberta.encoder.layer.2.attention.output.dense.bias,8.83400542892679e-05,5.526031445689731e-10,4.416521180343336e-05,0.0001372659230809,9.491220828716048e-05,2.2563252258996983e-05,-0.2942859087959392,0.9066226814730896,0.0829022289990055
