Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,0,parameters/conv2d.weights,0.0038554272877590855,0.0032933885296247047,-0.18351131839776413,0.18351131839776413,-0.0032160813573873666,0.9344874466551831,0.7123291129730034,-1.070772480290684,0.009649362062590037
1,1,parameters/conv2d_4.weights,0.004297589840643209,0.0031583296625144596,-0.20425475933706563,0.20425475933706563,-0.004664166369448091,1.0361003363189476,0.5626830788764567,-1.208282585364075,0.0
2,2,parameters/conv2d_8.weights,0.00421879569486068,0.003203615561285069,-0.20488802399488154,0.20488802399488154,-0.003991819525686249,1.0464792289570708,0.7378787529387266,-0.4098278245077578,0.0
3,3,parameters/conv2d_1.weights,0.04670555445256516,0.281677056752288,-2.4908234438799264,2.33871801975534,-0.0329433077728296,0.9657044776155833,0.6291279745770673,-0.4115868299612895,0.07585964642479726
4,4,parameters/conv2d_2.weights,0.003432007651856393,0.0018282113505065666,-0.21615671828875774,0.21615671828875774,-0.006067047704219022,1.0260513515360532,0.9711747807308853,-0.11965905800281773,0.0
5,5,parameters/conv2d_5.weights,0.004663980487649475,0.002943698416792631,-0.22888675582642898,0.22888675582642898,-0.015149966038097203,1.0653258735892512,1.1386751071537728,-1.1268125785211869,0.0
6,6,parameters/conv2d_6.weights,0.0032831722664610945,0.002443169765793101,-0.1781309358303285,0.1781309358303285,-0.007324091571944081,0.9860328658115245,0.8961717590757002,0.40676428489089145,0.08671179040527205
7,7,parameters/conv2d_3.weights,0.002783309059852292,0.0019138229734120208,-0.17023381796183462,0.17023381796183462,-0.004390125878345642,0.9945582889247269,1.2889575288098807,0.10637869131090114,0.0
8,8,parameters/conv2d_7.weights,0.002626858595137349,0.0017007664711643433,-0.17216772551995313,0.17216772551995313,-0.0055790501169632745,1.0602926472789083,1.4124035514024396,0.5229418432859368,0.0
9,9,parameters/conv2d_9.weights,0.04634075525407336,0.39363178710749824,-2.747834296385606,2.494896875389121,-0.16485714829366097,0.9792136206342881,1.1622018048410419,-0.6677392163858408,0.048733895878842214
10,10,parameters/conv2d_10.weights,0.0032441956568894127,0.0018727127932169577,-0.22150120693857198,0.22150120693857198,-0.008453491899811422,1.0201151680678782,1.456379221960976,0.11154999744876005,0.0
11,11,parameters/conv2d_11.weights,0.04369891668666357,0.3969084229421439,-3.3534500384014088,2.699989160546866,-0.10585357153870556,0.9849004183210813,0.9497030595691466,0.6453333604822422,0.0
12,12,parameters/dense.weights,0.002638089302129381,0.0017088546066135932,-0.19414459903865083,0.19414459903865083,-0.0007238899052351813,1.0711235361990663,1.6919094475448038,0.696575641486032,0.0
13,13,parameters/dense_1.weights,0.004505964051876321,0.0033253863507876247,-0.1913643856329625,0.1913643856329625,-0.0046490582992298754,0.9942372365312057,0.4291726216018951,-1.704493703860347,0.0
14,14,parameters/dense_2.weights,0.022105549847015574,0.03480198933187051,-0.20965553219091207,0.20965553219091207,-0.09851306462149517,0.9651764239192677,1.4609854954468273,1.2038535335750442,0.0
