layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
parameters/classifier.dense.bias,1.826649512780344e-09,1.679349382400161e-18,1.0553425597216968e-09,5.48078268448787e-09,5.48078268448787e-09,0.0219575650054805,-2.1044175838006605,2.5632436515145276,0.0
parameters/classifier.out_proj.bias,1.0379596588107335e-07,1.1982944822201769e-17,8.734473621002788e-08,1.33414063395898e-07,8.734473621002788e-08,0.0177353561256374,-1.329540981973777,2.876551475848938,0.0
parameters/encoder.roberta.embeddings.LayerNorm.bias,4.900201081827165e-07,2.0419606099012492e-14,9.247901880059837e-08,4.900201081827165e-07,9.247901880059837e-08,0.1156205217308489,1.1991229314289815,3.542532794267518,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.query.bias,3.6489771211573624e-08,2.8715909823018847e-16,8.471899855546375e-09,6.368528226796318e-08,6.368528226796318e-08,0.0615266058721638,2.493226477582218,9.127202629920896,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.key.bias,3.3998851741297185e-06,5.42439018773932e-12,1.159304620739541e-06,8.933699557077225e-06,1.159304620739541e-06,0.0260456192234409,5.103716055701884,17.937645724009666,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.value.bias,1.0627623020830448e-08,1.213795044793754e-18,9.438030260285358e-09,1.5218682647744237e-08,1.5218682647744237e-08,0.0664098466198119,0.2557072106942692,-0.4317622053841406,0.0875886777360509
parameters/encoder.roberta.encoder.layer.0.attention.output.dense.bias,3.078478936117452e-06,2.600672668864026e-12,9.540527390740822e-07,6.253036096905529e-06,6.253036096905529e-06,0.0851421238687793,1.033702201277831,1.702675608225015,0.0
parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.bias,1.2009977752821097e-07,1.0809294222822759e-16,1.0129209137457719e-07,1.5099833852609766e-07,1.5099833852609766e-07,0.1017730231690948,1.4378178374891286,2.5115335749298713,0.0
parameters/encoder.roberta.encoder.layer.0.intermediate.dense.bias,3.028741836022869e-09,4.2192329572276196e-18,8.277191003492564e-10,6.409400769955511e-09,6.409400769955511e-09,0.0352982962955318,1.4215545090226278,2.7338163564799927,0.0
parameters/encoder.roberta.encoder.layer.0.output.dense.bias,2.2764238563342825e-07,2.4327643112798946e-15,1.2047531444674177e-07,2.53653152059917e-07,2.53653152059917e-07,0.0370073727446823,3.1960341173337015,10.390675183614666,0.0
parameters/encoder.roberta.encoder.layer.0.output.LayerNorm.bias,9.197205130139894e-09,6.857539447283542e-18,1.1821696077994632e-09,1.1299126450053369e-08,1.1299126450053369e-08,0.0851822137946281,1.550490412089486,3.820114687448161,0.036540984188348
parameters/encoder.roberta.encoder.layer.1.attention.self.query.bias,4.8140457756419225e-08,2.139134285884768e-16,1.0102895837766365e-08,7.979318096163855e-08,1.0102895837766365e-08,0.0549069593621291,2.960418421464424,9.619811274227962,0.0449663587889395
parameters/encoder.roberta.encoder.layer.1.attention.self.key.bias,2.3564964332239418e-05,6.118766788251596e-11,1.0402732390988832e-05,3.6878073296019626e-05,1.0402732390988832e-05,0.0477814140200716,3.574212840705581,28.256648434214753,0.0
parameters/encoder.roberta.encoder.layer.1.attention.self.value.bias,2.3434867032727465e-06,9.80629029306736e-14,1.018232895676257e-06,2.761366150678421e-06,2.761366150678421e-06,0.1055982869037531,0.1930130470134559,-0.1833230935007644,0.0703482706170552
parameters/encoder.roberta.encoder.layer.1.attention.output.dense.bias,1.713101088872608e-07,1.9473396914473823e-14,6.899573493003268e-08,5.690688645260038e-07,5.690688645260038e-07,0.077701560493141,1.266296307231073,2.611034348562902,0.0
parameters/encoder.roberta.encoder.layer.1.attention.output.LayerNorm.bias,3.7043370521635743e-06,5.788842662304474e-13,1.0554106641832924e-06,4.909638194343584e-06,1.0554106641832924e-06,0.0631093275211127,1.7364616888598865,5.390023797709851,0.0
parameters/encoder.roberta.encoder.layer.1.intermediate.dense.bias,4.4364585147411537e-08,1.485612173311911e-16,9.360375917092918e-09,5.190614293640809e-08,5.190614293640809e-08,0.0349459383588551,1.5777767494429529,2.622621457388365,0.0
parameters/encoder.roberta.encoder.layer.1.output.dense.bias,1.6948387062076174e-08,5.445001325910984e-16,8.952328814651986e-09,8.507880053868818e-08,8.952328814651986e-09,0.0467018692390359,3.420218751862786,13.303584426051092,0.0
parameters/encoder.roberta.encoder.layer.1.output.LayerNorm.bias,2.7993483000727164e-06,3.058853196866326e-13,1.2227442952275846e-06,3.686276231990859e-06,3.686276231990859e-06,0.1180293007667839,0.7114151063523573,-0.4854186649041604,0.0
parameters/encoder.roberta.encoder.layer.2.attention.self.query.bias,2.712991280659335e-07,4.7599838258354895e-15,1.0776405159739701e-07,3.141899438433749e-07,1.0776405159739701e-07,0.0766727159739098,2.302840964166786,9.903193352955704,0.0
parameters/encoder.roberta.encoder.layer.2.attention.self.key.bias,2.0779048736487182e-06,1.0471303778077865e-12,1.1530138650444728e-06,5.962939291541905e-06,5.962939291541905e-06,0.0551144705456336,4.767122224694098,23.978234199053084,0.0
parameters/encoder.roberta.encoder.layer.2.attention.self.value.bias,3.881732263445837e-09,3.773298181822554e-18,7.398501242560181e-10,8.082687109699636e-09,8.082687109699636e-09,0.1396028006636287,0.1306310623757617,-0.7468645249617969,0.0986624251707543
parameters/encoder.roberta.encoder.layer.2.attention.output.dense.bias,1.2809208073678192e-08,3.857247906156264e-16,1.2809208073678192e-08,7.93984456434908e-08,1.2809208073678192e-08,0.0740953708448478,1.637958956829027,1.9979658110617493,0.0
parameters/encoder.roberta.encoder.layer.2.attention.output.LayerNorm.bias,3.6054609499879065e-06,7.0531216703719656e-12,1.087500164917839e-06,7.287508744001459e-06,7.287508744001459e-06,0.0686077117469389,1.657082201934227,3.8269215134533168,0.0
parameters/encoder.roberta.encoder.layer.2.intermediate.dense.bias,4.037696914821856e-06,9.928916444143906e-13,8.47901084363065e-07,5.366504872797986e-06,8.47901084363065e-07,0.0425367286526001,2.2104255712989898,5.512524064372612,0.0
parameters/encoder.roberta.encoder.layer.2.output.dense.bias,6.342531469342295e-07,3.3619230609571204e-14,1.1657000567536815e-07,6.619235608367451e-07,6.619235608367451e-07,0.0417653041280962,3.274875626366688,9.922137276655093,0.0
parameters/encoder.roberta.encoder.layer.2.output.LayerNorm.bias,1.3735349623352954e-09,1.259546641352032e-18,1.0540553889833956e-09,4.595538527431591e-09,4.595538527431591e-09,0.1637478071889624,-0.0384488953779978,-1.154519026426133,0.0
parameters/encoder.roberta.encoder.layer.3.attention.self.query.bias,2.5703320222515834e-07,3.0806144566389114e-14,9.544122135166217e-08,9.237736548600942e-07,9.544122135166217e-08,0.0665643863757618,2.1698542386723525,5.072289622883773,0.0533571470116696
parameters/encoder.roberta.encoder.layer.3.attention.self.key.bias,2.484232660241881e-09,6.966972958443494e-19,8.211372923939835e-10,3.0698809142036143e-09,8.211372923939835e-10,0.0551313584825836,4.323542460012646,17.62589841067155,0.0378291332492117
parameters/encoder.roberta.encoder.layer.3.attention.self.value.bias,1.5583223572702645e-07,8.118509963479807e-15,8.755417409697209e-08,3.303480762677506e-07,3.303480762677506e-07,0.1514294545967349,0.1628285322975193,-0.1897312798474016,0.0
parameters/encoder.roberta.encoder.layer.3.attention.output.dense.bias,3.4652286154871854e-06,6.638194549619843e-12,7.384300501153636e-07,8.322685467679203e-06,8.322685467679203e-06,0.0777174214786588,1.4738405221649018,2.514817496261849,0.0375435920211669
parameters/encoder.roberta.encoder.layer.3.attention.output.LayerNorm.bias,5.605336062310595e-08,4.801438084285328e-16,1.0566823777542432e-08,9.706581971641514e-08,1.0566823777542432e-08,0.0759509529427065,1.486841187641316,3.9226247263464016,0.0904230171326866
parameters/encoder.roberta.encoder.layer.3.intermediate.dense.bias,1.227170186991409e-07,5.990667827138827e-17,8.04107528842059e-08,1.429217745595022e-07,1.429217745595022e-07,0.0559095171722767,1.842129079743077,5.489379234613586,0.0
parameters/encoder.roberta.encoder.layer.3.output.dense.bias,2.5024584186381623e-08,3.673375536656953e-17,9.329434890342307e-09,2.5212808981608583e-08,9.329434890342307e-09,0.0355414344820996,2.577272570903631,7.552379795580638,0.0216360841100985
parameters/encoder.roberta.encoder.layer.3.output.LayerNorm.bias,1.2294083026860322e-06,1.3143984757504257e-12,9.84698400749617e-07,5.336350509637865e-06,5.336350509637865e-06,0.198003012855853,0.5855423058128191,-0.1889809084658938,0.0
parameters/encoder.roberta.encoder.layer.4.attention.self.query.bias,5.277097251541938e-07,4.0856470815570486e-14,1.0709281760500145e-07,9.637126070725504e-07,1.0709281760500145e-07,0.0744181313352316,2.0065435593383407,6.8003485017977825,0.0762494182992273
parameters/encoder.roberta.encoder.layer.4.attention.self.key.bias,1.0603421436145849e-07,4.230940988827335e-16,8.29262046607322e-08,1.4839157426498329e-07,8.29262046607322e-08,0.0510470111366428,3.556581535043742,22.022794266656728,0.0
