Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,0,parameters/conv2d.weights,0.00394572483178224,0.003685254788416689,-0.18780931706690515,0.18780931706690515,-0.0032914048497723995,0.06070629941296656,0.6403764394967713,-0.7003190497159963,0.02571728024690625
1,1,parameters/conv2d_4.weights,0.0038637688184422624,0.003151468917907086,-0.18363622388563217,0.18363622388563217,-0.004193341209966026,0.05613794543717414,0.6624458549642368,-0.8919053955238241,0.015724113426073338
2,2,parameters/conv2d_8.weights,0.003878906442338253,0.0029126427359474683,-0.1883811243099187,0.1883811243099187,-0.0036702167146179985,0.053968905269122194,0.9983402407501957,-0.9463992618441901,0.04834436384554308
3,3,parameters/conv2d_1.weights,0.04886968312123207,0.3133141073514488,-2.6062371775711206,2.447083861330361,-0.034469754843794234,0.5597446805030386,0.9511517032411625,-0.7243828772417554,0.0
4,4,parameters/conv2d_2.weights,0.003395653586282572,0.0020087025466378576,-0.21386704521456107,0.21386704521456107,-0.006002781574171426,0.04481855136701657,1.0511217143620628,-0.2054538598195086,0.004663524713412181
5,5,parameters/conv2d_5.weights,0.0038371268963196454,0.0026787122915570634,-0.18830857661575695,0.18830857661575695,-0.012464104924334543,0.051756277798515375,0.9070724046664448,-0.805720598311104,0.0
6,6,parameters/conv2d_6.weights,0.003792920598884311,0.002634182357040297,-0.20578770803812937,0.20578770803812937,-0.008461236735922088,0.05132428623020785,0.9900600523863654,-0.20704533640031184,0.033095441209825084
7,7,parameters/conv2d_3.weights,0.0029682069083249696,0.001707238549603478,-0.18154261120094975,0.18154261120094975,-0.004681766085011537,0.04131874332072011,1.3765875103527265,-0.050972110286587435,0.07936523669722428
8,8,parameters/conv2d_7.weights,0.0031587945716529536,0.0016598900255938593,-0.2070315005889438,0.2070315005889438,-0.006708801629850003,0.040741747944754825,1.2848807616457802,0.3146877821703596,0.0
9,9,parameters/conv2d_9.weights,0.043089242738339084,0.4221757696743291,-2.5550317070260693,2.3198417134411247,-0.15328989873015728,0.6497505441893291,1.04080449937432,-0.678348418838228,0.0
10,10,parameters/conv2d_10.weights,0.003205440443616378,0.0020052070218982672,-0.21885514997313305,0.21885514997313305,-0.0083525063501933,0.044779537982189394,1.275540361979789,0.20873937825925218,0.0037720803574532893
11,11,parameters/conv2d_11.weights,0.04602524583387441,0.3979800050264768,-3.5319722801307805,2.84372415348435,-0.11148872836816545,0.6308565645425883,1.2977831035787886,0.5016319823299327,0.0
12,12,parameters/dense.weights,0.002446073906226912,0.0015710645000868721,-0.18001363235126638,0.18001363235126638,-0.0006712010115607718,0.03963665601544757,1.5457764644985477,0.7520522740152759,0.024107264574636723
13,13,parameters/dense_1.weights,0.004337192115448075,0.0037085063033946548,-0.18419678785480512,0.18419678785480512,-0.004474926734331531,0.06089750654497047,0.6857001380978957,-1.2525823720429903,0.0
14,14,parameters/dense_2.weights,0.022630863311795073,0.03976321086212584,-0.21463775949525854,0.21463775949525854,-0.10085411651391615,0.19940714847298205,1.4917017573211917,0.9738681516836676,0.050232013664874224
