Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,0,parameters/conv2d.weights,0.004532290303467604,0.0037624201000806996,-0.21572876541893235,0.21572876541893235,-0.0037807001048959566,1.0514503480266384,0.8024627872797913,-1.0618135795096488,0.0
1,1,parameters/conv2d_4.weights,0.004353262371697349,0.0035571588788855016,-0.20690074926486146,0.20690074926486146,-0.004724587665261143,1.0174767693290305,0.7608496598844472,-1.2178294212006933,0.0
2,2,parameters/conv2d_8.weights,0.003928685330822025,0.0028183625451908725,-0.19079866211828567,0.19079866211828567,-0.0037173174403674217,0.9484698952838029,0.8666888864368029,-0.7636563088936615,0.03612033946186766
3,3,parameters/conv2d_1.weights,0.04729014493681116,0.34396053564200735,-2.5219998574841727,2.3679906044769696,-0.03335564297512641,1.020040133460764,0.8092175382654495,-0.6616532642551881,0.060335986359196375
4,4,parameters/conv2d_2.weights,0.0034195582893694005,0.0019661711576891287,-0.21537262524091122,0.21537262524091122,-0.006045039922256556,0.99196004875057,0.9917193029771134,-0.10882994038457353,0.05013761361752964
5,5,parameters/conv2d_5.weights,0.003977516792860755,0.002529112037754717,-0.19519826838337773,0.19519826838337773,-0.012920132167656416,0.9445153685885671,0.9865143542262429,-0.8252789898066458,0.0
6,6,parameters/conv2d_6.weights,0.0037885694002684944,0.002229220947798083,-0.20555163054401282,0.20555163054401282,-0.008451530094136791,0.9729073901169053,1.366481725190372,0.06573564834111373,0.06354783202714527
7,7,parameters/conv2d_3.weights,0.003170571819920075,0.002130483408356297,-0.19391973166495302,0.19391973166495302,-0.005000957168774959,1.046507143465836,1.3551957656251366,0.2572585547420041,0.05933742938539353
8,8,parameters/conv2d_7.weights,0.0030073312509508775,0.0018234402768198816,-0.19710439774707514,0.19710439774707514,-0.006387116458580112,1.024059313807912,1.2656404522482971,0.5740401329512125,0.06589558157558417
9,9,parameters/conv2d_9.weights,0.04696936574053743,0.43697414163171383,-2.7851085584105335,2.528740051442622,-0.1670934288984497,1.0355907766157892,0.8193855133222187,-0.6553372151514236,0.0
10,10,parameters/conv2d_10.weights,0.0030192828039864407,0.0018176993656256713,-0.20614502203393173,0.20614502203393173,-0.007867430150994968,0.9995096805734217,1.1753848782130376,0.12334319404263952,0.020038457046228798
11,11,parameters/conv2d_11.weights,0.044057554029836646,0.33439093026661154,-3.3809718284919783,2.7221479922194587,-0.10672231260920446,0.9506597529109426,1.1507529026630439,0.3156122250034583,0.0
12,12,parameters/dense.weights,0.002984115022431291,0.0013530391674102579,-0.21960962960863428,0.21960962960863428,-0.000818839126884408,0.9941674343436954,1.5805374916654114,0.8529085412188674,0.0
13,13,parameters/dense_1.weights,0.004611428324350328,0.0028999726750571827,-0.19584336182448409,0.19584336182448409,-0.004757871761914576,0.9276170219747245,0.7108063441410877,-1.10314060692054,0.012904419761071751
14,14,parameters/dense_2.weights,0.020699141259188605,0.04294881744994688,-0.19631673976098546,0.19631673976098546,-0.09224542499906203,1.0696289146323925,1.1989986105385741,1.3506786392337014,0.07577461812982629
