Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,0,parameters/conv2d.weights,0.0038576962209986884,0.0036593272185189885,-0.18361931548837654,0.18361931548837654,-0.0032179740331787256,1.036945065225386,0.8205441201432482,-0.7346541098030294,0.0
1,1,parameters/conv2d_4.weights,0.004288123108761879,0.0036578103320025015,-0.2038048269066015,0.2038048269066015,-0.0046538921427054635,1.0317713443005054,0.6058762648243314,-0.8350172859015804,0.0
2,2,parameters/conv2d_8.weights,0.0044436200589021285,0.0034819310880028925,-0.21580673706517126,0.21580673706517126,-0.004204548074576171,1.0542296033943672,1.0881596974556043,-0.5883616223374918,0.06560350124944102
3,3,parameters/conv2d_1.weights,0.04536960999063004,0.3464527612709911,-2.4195770616345484,2.271822391962431,-0.03200101236294139,1.023728902337513,0.9833896110107623,-0.9339424599185203,0.016090371505808988
4,4,parameters/conv2d_2.weights,0.0030886590769006648,0.001973547253970438,-0.1945317370182736,0.1945317370182736,-0.005460081638072538,0.9938189773077488,1.268052209564693,0.13261352711492622,0.0
5,5,parameters/conv2d_5.weights,0.004389325964505686,0.0032059691787496144,-0.2154079724263036,0.2154079724263036,-0.014257808210924318,1.0634196132228553,0.7259967878357343,-0.7798608900649756,0.0
6,6,parameters/conv2d_6.weights,0.0033360527933438324,0.0026233098570449466,-0.1810000078668576,0.1810000078668576,-0.007442057304421124,1.0554064405542591,1.3518459662292994,-0.07246142398325003,0.05182784190280496
7,7,parameters/conv2d_3.weights,0.003306667386763718,0.0017066192342420185,-0.2022436610070659,0.2022436610070659,-0.005215621317484376,0.9366372744454223,1.4390271319694485,0.015535778868924557,0.0710162916885601
8,8,parameters/conv2d_7.weights,0.0027684108398216,0.0016172313694726669,-0.18144524356170566,0.18144524356170566,-0.005879685662676923,0.9644182464880247,1.2243174548365554,0.40392396925960294,0.0
9,9,parameters/conv2d_9.weights,0.04373091045293678,0.4516791773083255,-2.5930802140775366,2.3543878654710304,-0.15557263039908903,1.0528714265421262,0.7743531288544401,-0.3998923363028141,0.0
10,10,parameters/conv2d_10.weights,0.0031447363992200402,0.0020308335898158703,-0.21471051120226023,0.21471051120226023,-0.008194328113778838,1.0564845392984594,1.327682023021833,-0.005566831177703617,0.0
11,11,parameters/conv2d_11.weights,0.03846824131393076,0.3737027488718309,-2.952048588216039,2.376805707053422,-0.0931831048144743,1.0049883086416842,1.324295179608446,0.5070747531564265,0.0
12,12,parameters/dense.weights,0.0028752159394806274,0.0015147062651365904,-0.21159543206874512,0.21159543206874512,-0.0007889572927957264,1.0518857205064316,1.5685202812244805,0.6546693671341254,0.07935830709155514
13,13,parameters/dense_1.weights,0.004732076803378853,0.002920308712039298,-0.20096719810037067,0.20096719810037067,-0.004882351630430939,0.9308637936883836,0.7184647316953094,-1.4085564632875878,0.09018594825073167
14,14,parameters/dense_2.weights,0.021457840238118735,0.03773088116831829,-0.2035124638800927,0.2035124638800927,-0.09562655607505274,1.0025499117820371,1.4106091875825932,1.2913468876130512,0.0
