Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.weights,0.0533644075443039,3.7105021216383642,-7.314554706860953,6.13897554527603,-0.066091484664435,1.0067222813465149,0.5903724041560736,-1.5620120998748308,0.09093861057533173
1,parameters/conv2d_4.weights,0.033813100661756655,1.761383104272181,-5.458165759410298,5.555112343879093,0.028522653127510983,1.0325687393704839,0.8305170724940443,-0.9650079353026345,0.0
2,parameters/conv2d_8.weights,0.03542528118038891,2.4425093421193944,-5.566435182777434,5.603708474730898,0.04586756510351538,1.038064382367827,0.9909577020326068,-1.0298205532078306,0.0
3,parameters/conv2d_1.weights,0.022397305130638215,1.364169769037612,-6.073737113082785,4.69331130961105,-0.1851186937943415,1.0537394289921866,1.4461487875374255,0.8101539138439969,0.0
4,parameters/conv2d_2.weights,0.022375519030250278,1.224547566285469,-5.950741069996239,5.520356608946733,-0.1750798037284044,1.0425062129747362,1.7904991172729243,1.7946050062489973,0.03665777737317057
5,parameters/conv2d_5.weights,0.01867144255476183,0.6361565273239964,-3.348559817421824,4.117999269571779,-0.044808909273601163,0.9329556016006677,1.3801442288342671,0.0903098635624174,0.0
6,parameters/conv2d_6.weights,0.016651263944833437,0.6695828504651588,-4.32684018985647,5.0679902392396885,-0.04210035959826008,1.0643798551770434,1.68076678852685,1.187461286278049,0.04983358547668182
7,parameters/conv2d_3.weights,0.02132712439305561,1.099148768684006,-6.678782929825893,4.972244508782462,-0.17444574481939215,0.9558762420747299,1.9384582204430925,1.9786649152588702,0.052673691450010066
8,parameters/conv2d_7.weights,0.014910145748816323,0.6793644349106918,-4.110735065740129,5.694087253446489,-0.05277850324583902,1.0650600704369746,1.8901006999130752,2.5580423093036253,0.04149719296293861
9,parameters/conv2d_9.weights,0.02169099740286769,0.932385089729959,-4.520577180230168,4.660829102085262,-0.1527271757311866,0.9368311722251241,1.1944467711907387,0.21722144168626414,0.0637218653855887
10,parameters/conv2d_10.weights,0.018330712545979594,0.8243121415796975,-4.044326175683263,6.169059122275758,-0.09611918605458936,1.0060369501384534,1.8737109268377186,1.3812832072258778,0.027246464277105777
11,parameters/conv2d_11.weights,0.020871288321965855,0.6969285506630962,-5.347152001826127,6.243870451360142,-0.08511911681205185,0.9366595795487467,2.0230398840999375,2.6449396653856745,0.0
12,parameters/dense.weights,0.034423340350451484,1.4624464791174796,-7.285632044310088,7.501570966377278,0.0065345524872760675,0.9396971211126276,1.2188770999552339,0.14674561049766344,0.0
13,parameters/dense_1.weights,0.058746880849333105,5.552757686147059,-9.512180938198137,7.96785096192147,0.011301178497228408,1.0358320962346308,0.7655546790509984,-1.5901142871098188,0.003917639773146786
14,parameters/dense_2.weights,0.10084480747741038,10.98129498104976,-7.36451120454161,4.626254011221784,-0.8381090890295407,0.959071997666798,1.28034172225641,0.8669828164302398,0.01366271661054992
