Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.weights,0.05036667226575388,3.506305448286091,-6.903661010094311,5.794119780673921,-0.06237880828878453,0.9720435819305702,0.43843602866103876,-1.6274249746939828,0.03701623821462121
1,parameters/conv2d_4.weights,0.02732883809472247,1.9121672703001293,-4.41146553891141,4.489820894052816,0.023052927832652066,1.0472306707602084,0.6628402803845601,-0.8996294070792962,0.0
2,parameters/conv2d_8.weights,0.038005239471862955,2.4129156543429104,-5.971828453493658,6.011816290975672,0.04920801579171064,0.9991591166242891,0.7343397582337893,-0.7673393364881088,0.0
3,parameters/conv2d_1.weights,0.024219704239435057,1.2075754621669978,-6.567938225108866,5.075191464301694,-0.20018122656891926,0.9612443690787537,1.341835997665662,0.8031660545280226,0.0
4,parameters/conv2d_2.weights,0.025579378889799314,1.1339545856807065,-6.802803559494517,6.310794092246673,-0.20014877105045054,0.9361505639814185,1.5615944447232617,1.8432649039599702,0.0
5,parameters/conv2d_5.weights,0.020575896016405876,0.8811902338849352,-3.6901068787754174,4.538027767154777,-0.04937933719465337,1.0269598113451222,1.0675917437061733,-0.06999155150152045,0.02990504991771631
6,parameters/conv2d_6.weights,0.015151747612493868,0.7176073264774774,-3.9371900375551996,4.611596408653909,-0.03830904519569499,1.0712717030052405,1.5783622734946994,0.9223033820179951,0.07114706722041855
7,parameters/conv2d_3.weights,0.025369632026397672,1.146018459271742,-7.944730953463216,5.91472207918297,-0.20751153662703326,1.055410026118558,2.1079516715685007,2.266445172716552,0.0
8,parameters/conv2d_7.weights,0.014768756846591551,0.5769978756983601,-4.071754070646393,5.640091755381,-0.05227801889372701,0.9975034475130052,1.7677307207320632,2.4169019008540533,0.0
9,parameters/conv2d_9.weights,0.025536959957246853,1.2003483064350517,-5.3221065076481695,5.487226056824222,-0.17980675109550678,0.9930243524795733,1.1493789308847544,0.5078941391696483,0.0
10,parameters/conv2d_10.weights,0.02177725408409672,0.7459730399525116,-4.804740596193294,7.328965943284061,-0.11419152047782569,0.9690832863134787,1.5213730666705192,1.7110818207553877,0.0
11,parameters/conv2d_11.weights,0.019568631344890793,0.8698911358973617,-5.013415782230671,5.854166601653034,-0.07980650698714754,1.038263547397543,1.8362260741917125,2.232152401132704,0.0
12,parameters/dense.weights,0.03506084700491934,2.0250952137129317,-7.420559069490295,7.640497095025508,0.006655569815989524,1.0648763776327614,1.2539890029048089,0.37026206132925715,0.03730579003332853
13,parameters/dense_1.weights,0.07181549145878338,5.179786487312193,-11.628225006082621,9.740349179870147,0.013815196247157123,1.0664129255082837,0.4430742702696334,-1.4698820761887055,0.0
14,parameters/dense_2.weights,0.11950933393562253,9.076439060516893,-8.727547315843202,5.482488878983333,-0.9932277278406075,0.9360980716841351,1.4591418858029184,0.6110788698348336,0.05185447850086358
