Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,std
0,0,parameters/conv2d.bias,0.05665475457163743,0.006389166277447494,-0.2569237989353036,0.1396594862152428,-0.03408175979286074,0.1071047033774058,0.17778698533544726,1.3311459663372083,0.08526317256089895,0.07993226055509481
1,1,parameters/conv2d_4.bias,0.04970591739764406,0.010919642166116123,-0.37548966582730103,0.07069242414672965,-0.07796411473231975,0.12760853950771,0.2875802360619401,0.7886397899078463,0.03136174243391461,0.1044970916634345
2,2,parameters/conv2d_8.bias,0.05003827786541794,0.014551408745600541,-0.3921059573836474,0.03044823601772465,-0.09215955344035813,0.1302956605332593,-0.001009167300749736,0.8565933678333857,0.021484556245674028,0.12062922011519697
3,3,parameters/conv2d_1.bias,0.034576233386168095,0.002382896291374224,-0.21385530132528305,0.10555667384874427,0.00032817109178827846,0.0659617465336979,0.07081821279440723,-0.015822457024382987,0.0566199141152135,0.048814918737762295
4,4,parameters/conv2d_2.bias,0.04315059369735203,0.00336473551730415,-0.17561732107403388,0.14535974766486978,-0.016555350618398683,0.0696706335057795,0.3468651964937709,0.4490694691247738,0.0,0.05800634031986757
5,5,parameters/conv2d_5.bias,0.05425699848189428,0.004295413318009511,-0.20766103510085693,0.10308359126956905,-0.03635689455758984,0.0787271482502795,-0.1749143294131942,-0.692740562883239,0.08994214800497087,0.06553940278954057
6,6,parameters/conv2d_6.bias,0.0396703798641521,0.0034611428545967392,-0.1712188903453185,0.09992445929721999,-0.022541953816859292,0.0702301725486561,-0.12410237514754843,-0.3132842523539136,0.073662844943146,0.05883147843286656
7,7,parameters/conv2d_3.bias,0.042300179381296675,0.0030340114079689963,-0.222921759844167,0.17491114723310924,-0.02053216162231718,0.0683925964345908,0.16785258108206266,0.37660272386881377,0.0,0.055081860970459924
8,8,parameters/conv2d_7.bias,0.03698124809574543,0.003284533566263197,-0.21803653767337053,0.10786298619430276,-0.028187133933171807,0.0667153770324049,0.24754326134531898,0.7996798557317724,0.0,0.05731085033624286
9,9,parameters/conv2d_9.bias,0.04653436038688931,0.004663540414041621,-0.21189606051742985,0.07883816165243633,-0.03780164020568741,0.0862923331846943,0.43986992440993533,-0.08064972167526752,0.0,0.06829011944667901
10,10,parameters/conv2d_10.bias,0.0422599349706916,0.004719648627246242,-0.22124273674706937,0.09197741936487608,-0.03306205419198816,0.0737739008552545,0.15698361614337095,-0.1797984680361019,0.09482092061721221,0.06869969888759633
11,11,parameters/conv2d_11.bias,0.04268461968795399,0.0037247809227475737,-0.19120583723546986,0.10758649679633463,-0.02355013835579845,0.0707575492688124,0.05663779841034774,-0.2976987629962622,0.0,0.061030983301497345
12,12,parameters/dense.bias,0.023533999106651854,0.0014110414704390278,-0.18433268679506265,0.08225461272799946,0.0011217996835133678,0.0497045820542529,0.537059315480671,0.8403364328177524,0.0,0.03756383194562386
13,13,parameters/dense_1.bias,0.07179088135216674,0.009864210376700223,-0.21493883004754616,0.19498484172561686,0.014358157386766214,0.120109769727107,0.11578503472794566,0.4447106810618211,0.0,0.09931873124793889
14,14,parameters/dense_2.bias,0.4212664932005006,0.0,-0.4212664932005006,-0.4212664932005006,-0.4212664932005006,0.0,1.76100898871436,24.159228480485233,0.06688072035615095,0.0
