layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
fc2.bias,0.5884988135844043,0.0034332418401420094,0.568869593545497,0.6157216559023274,0.587713450275263,0.9915621741900439,2.766375532009397,6.52638587041043,0.08798676008036872
fc1.bias,0.08980863466431856,0.006033912460738915,-0.4792782487509081,0.2642546655471948,-0.0938502408900731,1.0308797949104802,1.224932984022223,0.369444533415382,0.09232127884559004
convs_code_file.2.bias,0.5129922339323504,0.0023735944391376704,0.5025340248355584,0.5270008186734377,0.513015174366484,1.032775356488367,1.2356805687900696,0.03691496126370984,0.06482424722631004
convs_code_file.1.bias,0.6254893250017012,0.0027957559545392714,0.5993507457502839,0.6391776112748511,0.6246229241447686,0.9258172840312747,2.501219181519791,4.828593663133697,0.0
convs_code_file.0.bias,0.4912445162147308,0.003185811780851227,0.4697794813903445,0.5150959073312128,0.49199355036179976,1.0331778402219913,7.24669207750714,52.53970949012087,0.0
convs_code_line.2.bias,0.4356029651778318,0.0018306145172700527,0.4238831879325699,0.45248746205821655,0.434716584476003,0.9428258042676592,3.3395047145308943,8.86126827699097,0.08297972210993328
convs_code_line.1.bias,0.5678223000827574,0.0037108540943596386,0.5487775828398029,0.58044867930357,0.5674454984169657,1.0317477092457783,5.519334450592271,31.394723165889513,0.0
convs_code_line.0.bias,0.4453046456655894,0.001936681200485088,0.423507537853378,0.4663680828301647,0.4453138182569655,0.9397224275395528,1.3267109230876,-0.10553556162471411,0.0
convs_msg.2.bias,0.486750427097711,0.0025477871165114642,0.472752357387409,0.5000383806560933,0.4876932452898312,1.025685490050615,1.303416286465297,0.04459034975829524,0.04000635888265036
convs_msg.1.bias,0.5861724683575898,0.0030252759373109806,0.5637815964250029,0.5998817122673878,0.5864981424247485,0.9426295275660908,0.8688398665000151,-0.5632502087367255,0.0
convs_msg.0.bias,0.49362509794373516,0.002660695526677496,0.4807311284579954,0.5113846050986866,0.4933021109102485,1.0555116518011276,4.177874435518945,17.41743061209429,0.0
