Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.weights,0.04716056413366085,3.4194750960317912,-6.464206054863388,5.425293060315606,-0.058408063438505214,0.9664359155276779,0.6455086375013319,-1.0889109202336182,0.08793426123479037
1,parameters/conv2d_4.weights,0.02858587848340541,1.7477790515471103,-4.614379045020745,4.696338499456125,0.0241132898305752,1.0285734847201005,0.8898402911812011,-0.6914025605261057,0.0
2,parameters/conv2d_8.weights,0.038869882919090354,2.5236944066860354,-6.107691361135693,6.148588947434662,0.05032752954814584,1.0551751525488542,0.7793973522158056,-0.8131004734705636,0.0
3,parameters/conv2d_1.weights,0.020552510002702015,1.1672347997798187,-5.573462612680821,4.306738113087759,-0.16987105295497315,0.9747160870703183,1.3256458222174332,0.5167654105722025,0.0955838859107182
4,parameters/conv2d_2.weights,0.0257919296085143,1.0746315036311298,-6.859331155104889,6.36323335692733,-0.20181189842035124,0.9766087390437596,1.8359951262414116,1.5967016934788916,0.0822592209130214
5,parameters/conv2d_5.weights,0.01852181465297222,0.676044732224655,-3.3217253627176233,4.084998734745934,-0.04444982276721978,0.961759974999187,1.3898557889337835,0.18647846914235244,0.0
6,parameters/conv2d_6.weights,0.013782486035548942,0.6566698305901456,-3.5813866558311447,4.194847005730896,-0.034847061470949056,1.054066515633835,1.6606477694568873,1.305229971508875,0.0
7,parameters/conv2d_3.weights,0.024888517535918066,1.0481840357032421,-7.794065576027071,5.802554173219894,-0.2035762486768935,0.9334524482895958,1.756629191208748,2.0538772092630984,0.06198607038939872
8,parameters/conv2d_7.weights,0.014612736592101183,0.621880631493436,-4.028739203997585,5.580508639471882,-0.05172574290348768,1.019004764838424,1.7982924959077426,2.2975524980012185,0.020568287798232523
9,parameters/conv2d_9.weights,0.022977534621438662,1.0583498092604486,-4.788701816629775,4.937272365521301,-0.16178573547447545,0.9981097340687023,1.4705052795864235,0.20735834357377286,0.04672352710321757
10,parameters/conv2d_10.weights,0.017872728299093636,0.8843752333924864,-3.943280584952111,6.014928076413601,-0.09371769331795501,1.0420447490396902,1.9138454303910184,1.7898306628980711,0.0
11,parameters/conv2d_11.weights,0.019873135305075684,0.8759206598542876,-5.091428645411377,5.9452622374370305,-0.08104836171872305,1.050074315601661,1.8197758049056656,2.4630236315952736,0.017771509618314443
12,parameters/dense.weights,0.03198848121022032,1.721147096226459,-6.77029891292742,6.970963871085989,0.00607234531362635,1.0194288028791292,1.3619779237590102,0.2906958734455016,0.037678285497267976
13,parameters/dense_1.weights,0.060077805432371796,5.691165386636623,-9.72768166378438,8.148364523933505,0.011557209388772163,1.0486621817749382,0.7297048608304377,-1.129359830236064,0.04800761237050302
14,parameters/dense_2.weights,0.09769774714995244,10.643960851407316,-7.134687164785036,4.481882666502617,-0.8119542484369042,0.9442262422567872,1.1048554725790711,0.5817415858683488,0.0
