Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,0,parameters/conv2d.weights,0.0038180497573488178,0.003494767688263446,-0.18173221601245165,0.18173221601245165,-0.0031849021469482386,1.0133612237239507,0.8677530628172749,-0.8365831307332758,0.0
1,1,parameters/conv2d_4.weights,0.003996212019782373,0.003050207091573429,-0.18993095074851626,0.18993095074851626,-0.00433708157339264,0.9421879248464634,0.6642021055465687,-0.8065895332317738,0.0007914160123925874
2,2,parameters/conv2d_8.weights,0.004259426285814629,0.003348502820749329,-0.20686126993908288,0.20686126993908288,-0.004030264143070266,1.0338331554435147,0.7193804947927926,-0.6599394805835465,0.0
3,3,parameters/conv2d_1.weights,0.04341564605966609,0.35353176926474766,-2.3153714864136448,2.1739802678540774,-0.030622802942044166,1.034134851197613,1.069647823029599,-0.5184832628618221,0.041846692415384835
4,4,parameters/conv2d_2.weights,0.002933544681251599,0.0017143421436410433,-0.18476223120009455,0.18476223120009455,-0.005185872914352195,0.9262586388904548,1.1025129665181783,-0.05105590699538272,0.06747641437477606
5,5,parameters/conv2d_5.weights,0.0037931041809796113,0.0032367665196421386,-0.18614814380015376,0.18614814380015376,-0.012321106332450968,1.0685151424809654,0.7057601599539889,-0.8275802824855748,0.025126683130037367
6,6,parameters/conv2d_6.weights,0.003963414139796418,0.0021102992467777145,-0.21503796100412287,0.21503796100412287,-0.008841573253387624,0.946601016541891,1.0698260980522907,-0.1453062392598506,0.0
7,7,parameters/conv2d_3.weights,0.003468216526286907,0.001992607197139215,-0.2121243915397149,0.2121243915397149,-0.0054704335006785995,1.012077957586998,1.3403625361553093,-0.08209774042289811,0.0
8,8,parameters/conv2d_7.weights,0.0030360490011101912,0.0017132220753040485,-0.19898659640677144,0.19898659640677144,-0.006448108613879914,0.9926271986723246,1.184952791949945,0.6236807823792375,0.0833843911944263
9,9,parameters/conv2d_9.weights,0.05059563917227472,0.4166746532994663,-3.0001330751489346,2.723971618225356,-0.1799938897047446,1.011250725459606,1.0332960030988274,-0.763719728504375,0.0
10,10,parameters/conv2d_10.weights,0.0026473925555682903,0.001793135300997193,-0.1807537856273443,0.1807537856273443,-0.006898385267420986,0.9927331106929161,1.144422372263733,0.20008687850469098,0.0070214799161576694
11,11,parameters/conv2d_11.weights,0.04245272037602685,0.41310664746819253,-3.257817071210804,2.6229914501743408,-0.1028348621444857,1.0566446415840602,1.2384926458021297,0.4003029549424527,0.0
12,12,parameters/dense.weights,0.0027578359302582378,0.0015239555133952588,-0.2029570987085971,0.2029570987085971,-0.0007567482983223713,1.0550923967082504,1.6181652929696657,0.6390373246910899,0.0
13,13,parameters/dense_1.weights,0.004334563561911468,0.003729005840412444,-0.1840851554656327,0.1840851554656327,-0.004472214706784564,1.0518850635999095,0.5448958264987439,-1.204536065461108,0.027043154425046702
14,14,parameters/dense_2.weights,0.02170919540009841,0.04118480141854852,-0.205896390116648,0.205896390116648,-0.09674671673544875,1.0474324328365106,1.251185610318977,0.8784324561183249,0.0
