Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.bias,0.034940584191264105,0.001952057119686548,-0.1760806541221814,0.055630585255319505,-0.03175765355316382,1.0362653181688672,1.0841542202013623,1.1185999950467411,0.05061526858418535
1,parameters/conv2d_4.bias,0.03209417939268775,0.0018231845623573315,-0.1465339597688589,0.08603720667663525,-0.024600219733516657,1.0349120102240519,0.9407301868012639,0.617627535020589,0.0
2,parameters/conv2d_8.bias,0.03366726922081304,0.003430700893989222,-0.2735457967976569,0.06600548520185458,-0.04906467202234756,0.9526248072579866,1.714352755550063,4.919447674104113,0.0
3,parameters/conv2d_1.bias,0.01341134494915759,0.000823230971248734,-0.12027540672497429,0.03334545437979539,-0.007827374397059644,1.033203964472836,0.8048564067222641,0.7474277130153539,0.0
4,parameters/conv2d_2.bias,0.015036297080414056,0.0009144320489163957,-0.14355352432714844,0.04473915558027189,-0.011225611545824696,0.9843279583880289,1.0944734161895702,0.7422786628730743,0.046697682691444614
5,parameters/conv2d_5.bias,0.015510472895112454,0.0008841315244087967,-0.1580407225058242,0.04075428271276823,-0.010916641014831965,1.0373651433598623,1.5567731037637498,3.481724157686878,0.0
6,parameters/conv2d_6.bias,0.012915823765124889,0.0006081790200353251,-0.0832702584763439,0.035547842436058325,-0.008905215107472159,0.9874111311796401,1.0758115100544268,1.5179464788082124,0.04482323860375497
7,parameters/conv2d_3.bias,0.015984641541052762,0.0013211103189666067,-0.1876003475981156,0.03764526821784945,-0.017432648975133663,1.038932479854252,1.2197952940950936,2.051105609362093,0.036628675694795866
8,parameters/conv2d_7.bias,0.013223057404115477,0.0005444944900512616,-0.09595677061645665,0.044417293198679035,-0.009882958839896492,0.99137482068004,0.8227927120188236,0.7690323254344422,0.0
9,parameters/conv2d_9.bias,0.01767289144961784,0.000843913724925192,-0.1330600539001576,0.0634099788754234,-0.013010626538086406,0.9367339386793033,0.8572311519946296,-0.27540406782860477,0.0
10,parameters/conv2d_10.bias,0.019600715074219677,0.0011837816966966139,-0.12358362535253549,0.044388766379900475,-0.02058721984392299,1.0564115386805724,0.8775290713751894,0.8844720000305472,0.0
11,parameters/conv2d_11.bias,0.016353289904236686,0.0011167456476452134,-0.152639342083864,0.05178973665203451,-0.017294312576799458,0.9456556246452325,1.2765785408032344,2.146490864149986,0.0
12,parameters/dense.bias,0.016077153136115043,0.00048245709106483947,-0.1035188431482409,0.08644069149485688,0.0042957561680366735,0.9593467430175655,1.287750353979774,1.2234909284500834,0.042314567079708244
13,parameters/dense_1.bias,0.028344932147437222,0.0024052196137861028,-0.14225166954381924,0.08096467374357835,-0.005451939082647555,0.9571132463699464,0.7343560948978612,0.1495119968457015,0.0
14,parameters/dense_2.bias,0.32785929653248763,0.0,-0.32785929653248763,-0.32785929653248763,-0.32785929653248763,1.0048232318190051,6.056624286579541,60.11554928437056,0.0
