Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.weights,0.5492597845000553,0.6205726099410763,-2.4295366535772924,2.4295366535772924,-0.009764449085907165,0.9677854167169888,0.3867818313258101,-1.1196653743257527,0.05736878534863743
1,parameters/conv2d_4.weights,0.45327160724307825,0.4075508600181206,-2.3755685978708234,2.3755685978708234,-0.01283737499630361,0.9248008793962704,0.5273899188480344,-0.948227926914256,0.0
2,parameters/conv2d_8.weights,0.420452963860436,0.4117091674677092,-2.496359850724061,2.496359850724061,-0.024242929280632385,1.0231579081076505,0.9941058345154257,-0.5656144606785335,0.04264830827009927
3,parameters/conv2d_1.weights,0.4311651424674541,0.32201199333178554,-2.549040205238132,2.549040205238132,-0.06501186298657226,0.95311172197583,1.099352507134613,-0.2467935962402425,0.02436816282140737
4,parameters/conv2d_2.weights,0.01214309510438778,0.0003542977664391497,-0.1078495974777508,0.13600651976561942,-0.002050976197242715,0.9265422719791073,1.7336483502968862,0.9340138295680349,0.03642384133080565
5,parameters/conv2d_5.weights,0.358951782576788,0.35751677668081344,-2.649787978174106,2.649787978174106,-0.07721463329752998,1.0671376189904778,1.285880215184518,-0.2110921119330997,0.08915517813419421
6,parameters/conv2d_6.weights,0.27962935036440767,0.2421372517371349,-2.4718177385892366,2.4718177385892366,-0.04695366164041942,1.004163808225274,1.469051778408197,0.48985682168328204,0.011223522562925204
7,parameters/conv2d_3.weights,0.2810489984481879,0.21557680646236646,-2.6172265223761944,2.6172265223761944,-0.06192908507110563,1.0560376922901773,1.7477312366113236,1.8988630982314219,0.0014650962636548527
8,parameters/conv2d_7.weights,0.28082414693322166,0.16442952370713398,-2.5962050047602276,2.5962050047602276,-0.04669054498555129,0.9624046450504927,1.4973814027957726,1.6142171316641414,0.06486248619003324
9,parameters/conv2d_9.weights,0.017737725858839634,0.0005756875031333195,-0.14544224416404128,0.10597603062508708,-0.003898346715980933,0.9524055899945812,1.2827503970901775,-0.07158156759160589,0.0
10,parameters/conv2d_10.weights,0.26358482706052794,0.1975694054927837,-2.378808552634331,2.378808552634331,-0.08588147266482817,0.9626162684953569,1.5303493955640384,0.8761369208481031,0.0
11,parameters/conv2d_11.weights,0.27072265508782584,0.1968250415191152,-2.599601994143406,2.599601994143406,-0.09294462809426729,0.9646408202759719,1.6781789267885971,1.9450099206265725,0.0
12,parameters/dense.weights,0.36146293961163206,0.2604283087697219,-2.375818409095689,2.375818409095689,-0.007760057222450409,0.9979395781840338,0.9509374667356496,-1.108256935485243,0.0
13,parameters/dense_1.weights,0.6508993420820977,0.6540636084325152,-2.6909673767805704,2.6909673767805704,-0.0014000762042158822,1.0387660711797557,0.3184979696199548,-1.8023688739394736,0.0042334194979503975
14,parameters/dense_2.weights,1.2262468942323708,2.425320871854202,-2.288319293208116,2.288319293208116,0.1620334615587322,1.0502654446489277,1.0285089836409465,0.6820136036035854,0.0
