Unnamed: 0.1,Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,0,gradients/conv2d/kernel.gradient,0.005566199043448865,0.12447705250550023,0.07638614011620753,-1.4011308119487589,1.80795680423679,0.27638042643466565,0.07627932200959273,0.7164847391421328,4.730369108935846
1,1,gradients/conv2d/bias.gradient,-0.04120791630346478,0.05298830166962036,0.03205722741526214,-0.8678634262935324,0.4520244763647377,0.17904532223786873,0.08837430902437134,-1.020022406772992,5.4847766634972945
2,2,gradients/conv2d_4/kernel.gradient,0.004237611368526113,0.06343981362164576,0.06246913453799714,-4.133278722674266,1.9595694493587732,0.24993826145269799,0.010251204210403998,-0.28182367326816155,23.636615461229916
3,3,gradients/conv2d_4/bias.gradient,0.016494848936486586,0.038434538921358015,0.006306446069392339,-0.16805606861408112,0.3102199736001133,0.07941313537062043,0.016451921025949428,1.3756022186742125,2.1421082564997187
4,4,gradients/batch_normalization/gamma.gradient,-0.03009728347724692,0.06598296068483872,0.021449857774282273,-0.5698976232526118,0.39340608235913604,0.1464576996073692,0.04219276037214082,0.15409655014520493,2.5066693390646697
5,5,gradients/batch_normalization/beta.gradient,0.06279961237415957,0.06794413621504634,0.005446864603901488,-0.08811296448788931,0.25109761515724943,0.07380287666413515,0.07469844412791932,0.7766033004931693,0.25190953976539193
6,6,gradients/batch_normalization_4/gamma.gradient,0.025182487231841348,0.06631339553678048,0.03105705811774319,-0.32959643575676606,1.0233702260169513,0.17623012829179693,0.04803503612533507,2.461340438783155,10.03839694555522
7,7,gradients/batch_normalization_4/beta.gradient,-0.05344347225846896,0.07655561541455767,0.007167906941204873,-0.19667524271507572,0.1340505501140698,0.08466349237543265,0.043723123113715026,0.48921873070135846,0.49871075471029735
8,8,gradients/conv2d_8/kernel.gradient,0.006263679110691001,0.11164725954506483,0.12998699178894288,-3.151450322250595,4.223779189779837,0.3605370879520483,0.0,0.5718109327296502,12.04635346599329
9,9,gradients/conv2d_8/bias.gradient,-0.0031024517389751792,0.0470587119169305,0.017194013817458415,-0.4447761731108596,0.6003339801451947,0.1311259463929948,0.09512065525530394,0.9343916044138179,5.017538848000285
10,10,gradients/batch_normalization_8/gamma.gradient,-0.0403236580418352,0.09265235213766351,0.049181323006908265,-0.7788861853544623,0.6752847649627461,0.2217686249380383,0.08488908861934791,-0.5949546160607325,2.049714028204116
11,11,gradients/batch_normalization_8/beta.gradient,0.082957333261033,0.09304376901051856,0.009619189495487152,-0.16539611988861977,0.3443512852209538,0.09807746680806537,0.0,0.5462452201606259,-0.19274934384012388
12,12,gradients/conv2d_1/kernel.gradient,-0.000510807258420785,0.0011915803904167675,0.00048017495731941866,-0.4625446812462388,0.4815547537091684,0.02191289477270192,0.0,-2.18904439195407,72.98739123256031
13,13,gradients/conv2d_1/bias.gradient,-0.0021587325145421606,0.0013316242482407734,0.00016104495063712777,-0.08317880382710786,0.04240608256062315,0.012690348720080017,0.02793359760287156,-3.2025085226074324,17.292457366299875
14,14,gradients/conv2d_2/kernel.gradient,0.0007930859839091325,0.0068533544416175245,0.0004926441212204158,-0.5297801722548146,0.38442615385372647,0.022195587877334715,0.07658970805402568,-2.378645422280648,81.60171605228292
15,15,gradients/conv2d_2/bias.gradient,-0.0011298009195878339,0.0014562785656725573,0.0001563294732026507,-0.06451718795027528,0.05605263315494798,0.012503178523992789,0.0,-1.3584921867851834,10.846444788053205
16,16,gradients/conv2d_5/kernel.gradient,0.001334244264366743,0.002635573429591751,0.001262443488790976,-0.6173369176036224,0.6869301846608843,0.035530880777023974,0.053570876903063495,0.3649188521638453,60.067988271704394
17,17,gradients/conv2d_5/bias.gradient,0.0004780137928410567,0.0033738934446817166,0.0001697146371837616,-0.049275708294917585,0.0693483320436286,0.013027457049781001,0.002840502418473257,0.531557494886298,4.019433971030888
18,18,gradients/conv2d_6/kernel.gradient,-0.0016143560846323115,0.009148460477740365,0.0007813118943220676,-0.765020149755111,0.5969652550246279,0.027951956896113076,0.0841253425309337,1.5691019329551332,61.02579541717166
19,19,gradients/conv2d_6/bias.gradient,0.003175293913778965,0.0018478783163460321,0.00017831205904041388,-0.06583088041626733,0.06878072137909658,0.013353353849898351,0.0,0.455268766992679,6.9737045422331665
20,20,gradients/batch_normalization_1/gamma.gradient,-0.002019750639971014,0.009703953185582636,0.0003719063673890909,-0.06720981857955438,0.06853772966061997,0.01928487405686718,0.0,0.250715790164875,1.61549656482006
21,21,gradients/batch_normalization_1/beta.gradient,-0.0006002554200671252,0.001286699692241053,8.678301472812243e-06,-0.010180085914548925,0.007357051200815285,0.0029458956995813347,0.06018689898746646,-0.3382486082627273,1.6652906659463496
22,22,gradients/batch_normalization_2/gamma.gradient,-0.0026884433488419553,0.008106822944068112,0.0008756077757783392,-0.1503057160260983,0.07087018055371858,0.029590670417860804,0.0,-1.7576207043886938,11.633082775179341
23,23,gradients/batch_normalization_2/beta.gradient,-0.000177127876823539,0.001574617817513454,9.403188072847519e-06,-0.009719077141534449,0.008247994290955673,0.00306646181662954,0.08119583164970041,-0.19327920456095427,0.8762870483318377
24,24,gradients/conv2d_3/kernel.gradient,-0.005081689757898817,0.014924440811632907,0.0009852636358864124,-0.7743095149622355,1.219611636826054,0.03138890944086028,0.06393557242477867,0.37212055251510223,117.38182194230924
25,25,gradients/conv2d_3/bias.gradient,-0.0013511927882247038,0.0017584444340532808,0.0003933667445466681,-0.07133973293027909,0.12768577307185683,0.019833475352212207,0.0,2.279554318923918,20.39774574831498
