Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,0,parameters/conv2d.weights,0.003990011366365902,0.0033626758106714305,-0.1899172754699921,0.1899172754699921,-0.0033283473434643296,0.9539427928513805,0.7802277389382433,-0.9851210146693478,0.007763899298418258
1,1,parameters/conv2d_4.weights,0.004428778970232625,0.0030198253386059942,-0.21048988299603347,0.21048988299603347,-0.0048065456911044885,0.9610630816874919,0.8760616250894235,-1.415584813301228,0.022919627539605303
2,2,parameters/conv2d_8.weights,0.004130283486609204,0.003963981502885214,-0.20058938221183525,0.20058938221183525,-0.003908069378318332,1.0593267809251306,0.749931315980139,-0.8643436892621642,0.023157753523639954
3,3,parameters/conv2d_1.weights,0.05085459575196535,0.3359749331315177,-2.7120932577019152,2.5464757000858698,-0.035869793628535165,1.0197035980780036,0.7230613316204451,-0.7395200930965207,0.03450758034502934
4,4,parameters/conv2d_2.weights,0.0028435269160687685,0.002026510364695762,-0.1790926795313886,0.1790926795313886,-0.005026740962739081,0.9756082390785649,0.9856006120265246,-0.5985544153391595,0.03247131924766217
5,5,parameters/conv2d_5.weights,0.00400339491216697,0.0034286574274900337,-0.19646824770481228,0.19646824770481228,-0.013004191830782545,1.0278580853798174,0.7225248963900506,-0.1683865998877176,0.0
6,6,parameters/conv2d_6.weights,0.003428635329324703,0.002174139326163887,-0.18602314172562698,0.18602314172562698,-0.007648590168509357,0.9283918155268184,0.907877064641459,0.2753668123991334,0.0
7,7,parameters/conv2d_3.weights,0.002827341633690895,0.001665534308275302,-0.17292695515861778,0.17292695515861778,-0.004459578654786279,0.9744334544211342,1.2768858203361506,-0.11717317770101782,0.0
8,8,parameters/conv2d_7.weights,0.002887642564848465,0.0021331510915120694,-0.18925984574307292,0.18925984574307292,-0.006132915802543709,1.047725130532109,1.1189138887910706,0.6417377703055704,0.0
9,9,parameters/conv2d_9.weights,0.050716213096322446,0.3999558943462897,-3.007282660043089,2.7304630857189442,-0.1804228312092174,1.0567987771585974,0.6480792766925516,-0.5611004025022089,0.053514505652522214
10,10,parameters/conv2d_10.weights,0.003138866489895073,0.0015503730535337285,-0.21430973636079,0.21430973636079,-0.008179032725898807,0.9445407526537544,1.2614365102540404,0.3071066150470054,0.0
11,11,parameters/conv2d_11.weights,0.044422277406654595,0.3954801566613208,-3.408960660132041,2.744682856666273,-0.10760579611376513,0.9936033653136319,1.0970339097358315,0.5314125857017902,0.046773945532481265
12,12,parameters/dense.weights,0.0026378856299044493,0.0014196078886374453,-0.1941296102123009,0.1941296102123009,-0.0007238340177155879,1.025901908886235,1.5041474614382744,0.7251088879109356,0.0534605001610325
13,13,parameters/dense_1.weights,0.004453126307232872,0.0028716799983850797,-0.18912041243976613,0.18912041243976613,-0.004594542605713687,0.9639876480437682,0.8698585863577201,-1.265577498697888,0.08409153597572708
14,14,parameters/dense_2.weights,0.021098606450424648,0.0371183507167294,-0.20010538504870515,0.20010538504870515,-0.09402563587237776,0.9508579426732207,1.4121574622088704,1.1805122982777605,0.0
