Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.weights,0.05086328144411606,4.581210634391229,-6.971730256436902,5.851249087300144,-0.06299385564724515,1.0593765137917712,0.29889009842459097,-1.351919675006241,0.0
1,parameters/conv2d_4.weights,0.03267200141464851,1.5325021350504615,-5.273967661135959,5.3676425647360375,0.02756009194937735,1.0083333378085124,1.0735386531269255,-1.200498719568733,0.10559886120055158
2,parameters/conv2d_8.weights,0.03440020465019848,2.0075166697059883,-5.4053631496823265,5.441557890513221,0.044540327522953164,1.0017594030273644,0.7358798009218818,-0.8667036213418974,0.0
3,parameters/conv2d_1.weights,0.02012439403621354,1.1881807223855887,-5.45736543852539,4.217027252980906,-0.16633257955174088,1.0019245510498591,1.429732782538921,1.1072232364625032,0.04500942710462906
4,parameters/conv2d_2.weights,0.022242055042007016,1.1427346261023184,-5.915246490624433,5.487429157808776,-0.1740354995120486,1.071554349333527,1.6955158651397673,1.3325141017527964,0.07382457998026995
5,parameters/conv2d_5.weights,0.02065509292867494,0.7791677033205312,-3.7043101518921224,4.555494699659854,-0.0495693989558808,0.9937077697165291,1.3295088973204217,0.12675646400665064,0.0
6,parameters/conv2d_6.weights,0.015300282162098623,0.5040228964711774,-3.9757868228167665,4.656804487156605,-0.03868459374094936,0.934044905396219,1.7638374930754293,1.8199739762614018,0.09557636154951155
7,parameters/conv2d_3.weights,0.022020954474118854,1.074402194180857,-6.896062128662193,5.134005313803057,-0.18012094523734418,0.9562989045799257,1.9866127536174487,2.335023186660872,0.0640068483408887
8,parameters/conv2d_7.weights,0.014364483323494718,0.7567035809358249,-3.9602956465946657,5.485702338030433,-0.05084698315400801,1.061944826735643,1.8786769257962057,2.3294029535197973,0.0
9,parameters/conv2d_9.weights,0.023665712133275268,1.007864645358029,-4.932123508964916,5.085143748058323,-0.1666312207157689,1.029819932340286,1.389505876031785,0.6456270538146839,0.0
10,parameters/conv2d_10.weights,0.020583351817250833,0.7096669417776863,-4.541328566960874,6.927167396068987,-0.10793115750338521,0.9381024669875794,1.9079493573124766,2.115660780583809,0.0
11,parameters/conv2d_11.weights,0.019603373469317988,0.812774193665696,-5.0223165945481965,5.8645600819587225,-0.07994819536315009,0.9895329795382725,2.0039355666612635,2.450243993131991,0.0
12,parameters/dense.weights,0.036064213346580325,1.6720302249447028,-7.632919575372796,7.859151756096058,0.006846037968028263,1.0070311998283603,1.413459562502106,0.040084823540634834,0.060053080907083535
13,parameters/dense_1.weights,0.06332091753597809,4.104260664332166,-10.252800081755906,8.588228454081756,0.012181089129100361,0.9442254922690337,0.5832906345607353,-1.705168394686302,0.023835643588669127
14,parameters/dense_2.weights,0.10477703248705766,10.893463187945699,-7.651674379986348,4.806644773809958,-0.8707893390407564,0.9753076526134749,1.3240277936163796,0.5907681054086514,0.056938983568015765
